canonical_term,category,count,problem_ids
근정전,문화재,3,"['cj_v41_0063', 'cj_v41_0634', 'cj_v41_0795']"
토월회,단체,3,"['cj_v41_0184', 'cj_v41_1231', 'cj_v41_1419']"
사도세자,인물,3,"['cj_v41_0309', 'cj_v41_0689', 'cj_v41_0874']"
제국대장공주,인물,3,"['cj_v41_0583', 'cj_v41_0725', 'cj_v41_1207']"
최혜국 대우,제도,3,"['cj_v41_0219', 'cj_v41_0976', 'cj_v41_1270']"
적고적,인물,3,"['cj_v41_0104', 'cj_v41_0292', 'cj_v41_0339']"
연경,지명,3,"['cj_v41_0356', 'cj_v41_0442', 'cj_v41_0541']"
박서,인물,3,"['cj_v41_0158', 'cj_v41_0532', 'cj_v41_1158']"
탕평책,정책,3,"['cj_v41_0309', 'cj_v41_0564', 'cj_v41_0776']"
10·4 남북 공동 선언,문헌,3,"['cj_v41_0095', 'cj_v41_img_50_50', 'cj_v41_0519']"
신문,문헌,3,"['cj_v41_0026', 'cj_v41_1271', 'cj_v41_1512']"
이수,지명,3,"['cj_v41_0158', 'cj_v41_0724', 'cj_v41_0772']"
성절사,기관,3,"['cj_v41_0308', 'cj_v41_0402', 'cj_v41_0536']"
한성근,인물,3,"['cj_v41_0099', 'cj_v41_0692', 'cj_v41_1412']"
6·10 국민 대회,사건,3,"['cj_v41_0471', 'cj_v41_0562', 'cj_v41_0612']"
이선호,인물,3,"['cj_v41_0511', 'cj_v41_0512', 'cj_v41_1516']"
예종,인물,3,"['cj_v41_0635', 'cj_v41_0964', 'cj_v41_img_68_49']"
정림사지,유적,3,"['cj_v41_0099', 'cj_v41_0340', 'cj_v41_1345']"
이색,인물,3,"['cj_v41_0208', 'cj_v41_0728', 'cj_v41_0962']"
안시성 전투,사건,3,"['cj_v41_0050', 'cj_v41_0383', 'cj_v41_0811']"
성리학,사상,3,"['cj_v41_0506', 'cj_v41_0728', 'cj_v41_1446']"
이산가족 고향 방문,사건,3,"['cj_v41_0046', 'cj_v41_img_47_50', 'cj_v41_0332']"
자격루,유물,3,"['cj_v41_0015', 'cj_v41_0263', 'cj_v41_0349']"
정혜결사,단체,3,"['cj_v41_0206', 'cj_v41_1159', 'cj_v41_1302']"
매소성 전투,사건,3,"['cj_v41_0147', 'cj_v41_0571', 'cj_v41_1149']"
영류왕,인물,3,"['cj_v41_0572', 'cj_v41_1151', 'cj_v41_1438']"
중국 의용군,기관,3,"['cj_v41_0041', 'cj_v41_img_54_45', 'cj_v41_0793']"
명량,유적,3,"['cj_v41_0116', 'cj_v41_0213', 'cj_v41_0540']"
공산성,유적,3,"['cj_v41_0340', 'cj_v41_1196', 'cj_v41_1345']"
대원군,인물,3,"['cj_v41_0027', 'cj_v41_0125', 'cj_v41_0265']"
윤지충,인물,3,"['cj_v41_0164', 'cj_v41_0258', 'cj_v41_0785']"
은대,기관,3,"['cj_v41_0113', 'cj_v41_0685', 'cj_v41_0730']"
인도·미얀마 전선,지명,3,"['cj_v41_0233', 'cj_v41_0793', 'cj_v41_1472']"
나석주,인물,3,"['cj_v41_0310', 'cj_v41_0370', 'cj_v41_1467']"
백마산성,유적,3,"['cj_v41_0353', 'cj_v41_0640', 'cj_v41_0687']"
경재소,기관,3,"['cj_v41_0163', 'cj_v41_0211', 'cj_v41_0490']"
질병 관리 본부,기관,3,"['cj_v41_0046', 'cj_v41_img_47_50', 'cj_v41_0376']"
팔로군,기관,3,"['cj_v41_0233', 'cj_v41_img_54_45', 'cj_v41_0556']"
명성황후,인물,3,"['cj_v41_0063', 'cj_v41_0454', 'cj_v41_1075']"
인정전,문화재,3,"['cj_v41_0027', 'cj_v41_0306', 'cj_v41_0821']"
행정 중심 복합 도시,정책,3,"['cj_v41_0046', 'cj_v41_img_47_50', 'cj_v41_0376']"
김경손,인물,3,"['cj_v41_0532', 'cj_v41_1059', 'cj_v41_1158']"
지봉유설,문헌,3,"['cj_v41_0639', 'cj_v41_0785', 'cj_v41_img_66_24']"
논산,지명,3,"['cj_v41_0457', 'cj_v41_0547', 'cj_v41_1354']"
홍건적의 침입,사건,3,"['cj_v41_0013', 'cj_v41_0853', 'cj_v41_1073']"
해인사,문화재,3,"['cj_v41_0052', 'cj_v41_0944', 'cj_v41_1116']"
유카탄반도,지명,3,"['cj_v41_0321', 'cj_v41_1327', 'cj_v41_1375']"
헌병,기관,3,"['cj_v41_0371', 'cj_v41_1031', 'cj_v41_1273']"
건국훈장 독립장,문헌,3,"['cj_v41_0319', 'cj_v41_1373', 'cj_v41_1424']"
월성,유적,3,"['cj_v41_0147', 'cj_v41_0574', 'cj_v41_0766']"
장영실,인물,3,"['cj_v41_0015', 'cj_v41_0349', 'cj_v41_0661']"
신한 민주당,단체,3,"['cj_v41_0045', 'cj_v41_1189', 'cj_v41_1522']"
해심밀경소,문헌,3,"['cj_v41_0478', 'cj_v41_0952', 'cj_v41_1102']"
사기,문헌,3,"['cj_v41_0145', 'cj_v41_0253', 'cj_v41_0966']"
호가장 전투,사건,3,"['cj_v41_0233', 'cj_v41_0602', 'cj_v41_1229']"
이인좌의 난,사건,3,"['cj_v41_0022', 'cj_v41_0829', 'cj_v41_1360']"
창덕궁,유적,3,"['cj_v41_0027', 'cj_v41_0590', 'cj_v41_1507']"
호패법,제도,3,"['cj_v41_0165', 'cj_v41_1015', 'cj_v41_1306']"
허위,인물,3,"['cj_v41_0370', 'cj_v41_0883', 'cj_v41_1511']"
반량전,유물,3,"['cj_v41_0378', 'cj_v41_0806', 'cj_v41_0901']"
격황소서,문헌,3,"['cj_v41_0245', 'cj_v41_1102', 'cj_v41_1295']"
육의전,기관,3,"['cj_v41_0216', 'cj_v41_0733', 'cj_v41_1352']"
4·13 호헌 조치,제도,3,"['cj_v41_0142', 'cj_v41_0238', 'cj_v41_0804']"
연,국가,3,"['cj_v41_0241', 'cj_v41_0570', 'cj_v41_1338']"
이만손,인물,3,"['cj_v41_0456', 'cj_v41_0824', 'cj_v41_1315']"
지방자치제,제도,3,"['cj_v41_0141', 'cj_v41_0470', 'cj_v41_0801']"
을미사변,사건,3,"['cj_v41_0317', 'cj_v41_0411', 'cj_v41_0930']"
금,국가,3,"['cj_v41_0058', 'cj_v41_1009', 'cj_v41_1252']"
세종,인물,3,"['cj_v41_0635', 'cj_v41_0968', 'cj_v41_1211']"
안동 이천동 마애여래입상,문화재,3,"['cj_v41_0107', 'cj_v41_img_50_14', 'cj_v41_0962']"
교련병대,기관,3,"['cj_v41_0651', 'cj_v41_0880', 'cj_v41_1029']"
해주 향약,제도,3,"['cj_v41_0632', 'cj_v41_0779', 'cj_v41_1500']"
칠재,기관,3,"['cj_v41_0057', 'cj_v41_0168', 'cj_v41_0979']"
황토현,지명,3,"['cj_v41_0031', 'cj_v41_0175', 'cj_v41_1510']"
목화,유물,3,"['cj_v41_0166', 'cj_v41_0643', 'cj_v41_0923']"
고부,지명,3,"['cj_v41_0031', 'cj_v41_0222', 'cj_v41_1027']"
김상헌,인물,3,"['cj_v41_0120', 'cj_v41_0781', 'cj_v41_1453']"
강조의 정변,사건,3,"['cj_v41_0104', 'cj_v41_0678', 'cj_v41_1399']"
철령,지명,3,"['cj_v41_0541', 'cj_v41_0869', 'cj_v41_1206']"
우군칙,인물,3,"['cj_v41_0122', 'cj_v41_0594', 'cj_v41_0690']"
순청자,유물,3,"['cj_v41_img_49_27', 'cj_v41_img_53_21', 'cj_v41_img_58_16']"
삼국지 동이전,문헌,3,"['cj_v41_0242', 'cj_v41_0807', 'cj_v41_0902']"
흑룡강,지명,3,"['cj_v41_0640', 'cj_v41_0829', 'cj_v41_1359']"
상평창,기관,3,"['cj_v41_0062', 'cj_v41_1005', 'cj_v41_1198']"
구제도감,기관,3,"['cj_v41_0062', 'cj_v41_0249', 'cj_v41_1141']"
동학 농민 운동,사건,3,"['cj_v41_0031', 'cj_v41_0457', 'cj_v41_0742']"
목호룡,인물,3,"['cj_v41_0644', 'cj_v41_0780', 'cj_v41_1308']"
항마군,기관,3,"['cj_v41_0056', 'cj_v41_0343', 'cj_v41_1158']"
혼천의,유물,3,"['cj_v41_0167', 'cj_v41_0263', 'cj_v41_0432']"
금강산 관광 사업,정책,3,"['cj_v41_0143', 'cj_v41_0711', 'cj_v41_img_61_50']"
광군사,기관,3,"['cj_v41_0439', 'cj_v41_0483', 'cj_v41_0727']"
제2차 경제 개발 5개년 계획,정책,3,"['cj_v41_0237', 'cj_v41_0942', 'cj_v41_1525']"
신보군,기관,3,"['cj_v41_0056', 'cj_v41_0343', 'cj_v41_1158']"
신기군,기관,3,"['cj_v41_0056', 'cj_v41_0343', 'cj_v41_1158']"
조선 물산 장려회,단체,3,"['cj_v41_0173', 'cj_v41_0414', 'cj_v41_1181']"
브라운 각서,문헌,3,"['cj_v41_0140', 'cj_v41_0558', 'cj_v41_0753']"
흥남 철수 작전,사건,3,"['cj_v41_0236', 'cj_v41_0423', 'cj_v41_0707']"
겁령구,제도,3,"['cj_v41_0583', 'cj_v41_1062', 'cj_v41_1110']"
유엔 한국 임시 위원단,기관,3,"['cj_v41_0139', 'cj_v41_0422', 'cj_v41_0845']"
조선인민공화국,국가,3,"['cj_v41_0139', 'cj_v41_0845', 'cj_v41_1427']"
총독부,기관,3,"['cj_v41_0323', 'cj_v41_0373', 'cj_v41_0465']"
대공,인물,3,"['cj_v41_0055', 'cj_v41_0438', 'cj_v41_1490']"
경순왕 김부,인물,3,"['cj_v41_0055', 'cj_v41_0528', 'cj_v41_1104']"
천마총,유적,3,"['cj_v41_0054', 'cj_v41_img_66_03', 'cj_v41_img_77_04']"
교장,문헌,3,"['cj_v41_0345', 'cj_v41_0680', 'cj_v41_1496']"
간도 관리사,기관,3,"['cj_v41_0022', 'cj_v41_0410', 'cj_v41_0647']"
연해주,지명,3,"['cj_v41_0322', 'cj_v41_0748', 'cj_v41_1327']"
김부식,인물,3,"['cj_v41_0109', 'cj_v41_0579', 'cj_v41_0768']"
동양평화론,문헌,3,"['cj_v41_0322', 'cj_v41_0460', 'cj_v41_1179']"
김보당의 난,사건,3,"['cj_v41_0109', 'cj_v41_0250', 'cj_v41_0819']"
유인궤,인물,3,"['cj_v41_0525', 'cj_v41_0858', 'cj_v41_0951']"
충주산성,유적,3,"['cj_v41_0565', 'cj_v41_0682', 'cj_v41_1401']"
대종교,사상,3,"['cj_v41_0475', 'cj_v41_0600', 'cj_v41_0704']"
빈공과,제도,3,"['cj_v41_0245', 'cj_v41_0823', 'cj_v41_0867']"
한일관계사료집,문헌,3,"['cj_v41_0228', 'cj_v41_0274', 'cj_v41_1424']"
정부,국가,3,"['cj_v41_0239', 'cj_v41_0284', 'cj_v41_1091']"
불국사 삼층 석탑,문화재,3,"['cj_v41_img_52_03', 'cj_v41_1150', 'cj_v41_1354']"
정당성,기관,3,"['cj_v41_0103', 'cj_v41_0481', 'cj_v41_1304']"
조선 중립화론,사상,3,"['cj_v41_0367', 'cj_v41_0786', 'cj_v41_1418']"
장수왕,인물,3,"['cj_v41_0102', 'cj_v41_0522', 'cj_v41_0671']"
이립,인물,3,"['cj_v41_0120', 'cj_v41_0305', 'cj_v41_0920']"
충렬왕,인물,3,"['cj_v41_0564', 'cj_v41_1207', 'cj_v41_1446']"
만월대,유적,3,"['cj_v41_0517', 'cj_v41_1400', 'cj_v41_1471']"
4군 6진,지명,3,"['cj_v41_0120', 'cj_v41_0395', 'cj_v41_0727']"
조일 수호 조규,조약,3,"['cj_v41_0218', 'cj_v41_0408', 'cj_v41_0597']"
난징,지명,3,"['cj_v41_0325', 'cj_v41_0326', 'cj_v41_0705']"
3사,기관,3,"['cj_v41_0350', 'cj_v41_1406', 'cj_v41_1450']"
원산학사,기관,3,"['cj_v41_img_49_39', 'cj_v41_0836', 'cj_v41_1508']"
울산항,지명,3,"['cj_v41_0101', 'cj_v41_0764', 'cj_v41_1445']"
하얼빈,지명,3,"['cj_v41_0132', 'cj_v41_0460', 'cj_v41_1369']"
사비성,유적,3,"['cj_v41_0383', 'cj_v41_0525', 'cj_v41_0571']"
제폭구민,사상,3,"['cj_v41_0217', 'cj_v41_0787', 'cj_v41_1280']"
동몽선습,문헌,3,"['cj_v41_0444', 'cj_v41_0537', 'cj_v41_1446']"
보국안민,사상,3,"['cj_v41_0217', 'cj_v41_0787', 'cj_v41_1280']"
종로,지명,3,"['cj_v41_0324', 'cj_v41_0651', 'cj_v41_1322']"
위만,인물,3,"['cj_v41_0097', 'cj_v41_1338', 'cj_v41_1483']"
정의부,기관,3,"['cj_v41_0042', 'cj_v41_0138', 'cj_v41_0463']"
교관겸수,사상,3,"['cj_v41_0060', 'cj_v41_1106', 'cj_v41_1496']"
폐정 개혁안,문헌,3,"['cj_v41_0457', 'cj_v41_0790', 'cj_v41_1414']"
고령,지명,3,"['cj_v41_0523', 'cj_v41_1244', 'cj_v41_1340']"
목종,인물,3,"['cj_v41_0201', 'cj_v41_0390', 'cj_v41_1063']"
수로왕,인물,3,"['cj_v41_0619', 'cj_v41_1146', 'cj_v41_1244']"
양반,제도,3,"['cj_v41_img_51_27', 'cj_v41_0223', 'cj_v41_1172']"
동진,국가,3,"['cj_v41_0049', 'cj_v41_0150', 'cj_v41_0908']"
김주원,인물,3,"['cj_v41_0386', 'cj_v41_0906', 'cj_v41_1103']"
을사사화,사건,3,"['cj_v41_0025', 'cj_v41_0446', 'cj_v41_0736']"
여자정신근로령,제도,3,"['cj_v41_0089', 'cj_v41_0702', 'cj_v41_1281']"
토지 조사령,제도,3,"['cj_v41_0089', 'cj_v41_0750', 'cj_v41_1376']"
광종,인물,3,"['cj_v41_img_47_15', 'cj_v41_0759', 'cj_v41_img_62_50']"
양역,제도,3,"['cj_v41_0021', 'cj_v41_0542', 'cj_v41_1064']"
쓰시마,지명,3,"['cj_v41_0020', 'cj_v41_0308', 'cj_v41_0735']"
홍건적,사건,3,"['cj_v41_0484', 'cj_v41_0916', 'cj_v41_1351']"
명동학교,기관,3,"['cj_v41_0085', 'cj_v41_img_49_39', 'cj_v41_1178']"
귀주,지명,3,"['cj_v41_0248', 'cj_v41_0439', 'cj_v41_0772']"
길주,지명,3,"['cj_v41_0396', 'cj_v41_0687', 'cj_v41_0960']"
이륭양행,기관,3,"['cj_v41_0082', 'cj_v41_0461', 'cj_v41_1234']"
이시애,인물,3,"['cj_v41_0396', 'cj_v41_0870', 'cj_v41_1015']"
칭제건원,정책,3,"['cj_v41_0252', 'cj_v41_0486', 'cj_v41_1298']"
한국 독립군,기관,3,"['cj_v41_0602', 'cj_v41_0749', 'cj_v41_1473']"
부산포,지명,3,"['cj_v41_0395', 'cj_v41_0536', 'cj_v41_0681']"
영주 부석사 무량수전,문화재,3,"['cj_v41_img_52_14', 'cj_v41_img_59_15', 'cj_v41_img_64_16']"
불랑기포,유물,3,"['cj_v41_0020', 'cj_v41_0683', 'cj_v41_0970']"
최명길,인물,3,"['cj_v41_0257', 'cj_v41_0540', 'cj_v41_1453']"
도승지,제도,3,"['cj_v41_0636', 'cj_v41_1021', 'cj_v41_1162']"
환국,사건,3,"['cj_v41_0255', 'cj_v41_0587', 'cj_v41_0644']"
장희빈,인물,3,"['cj_v41_0255', 'cj_v41_0587', 'cj_v41_0644']"
금국 정벌,정책,3,"['cj_v41_0252', 'cj_v41_0392', 'cj_v41_0486']"
수월관음도,문화재,3,"['cj_v41_img_59_15', 'cj_v41_img_64_16', 'cj_v41_img_71_16']"
부석사 무량수전,문화재,3,"['cj_v41_img_57_15', 'cj_v41_img_63_46', 'cj_v41_img_65_17']"
동문휘고,문헌,3,"['cj_v41_0261', 'cj_v41_0825', 'cj_v41_1212']"
준천사,기관,3,"['cj_v41_0261', 'cj_v41_1020', 'cj_v41_1409']"
균역청,기관,3,"['cj_v41_0261', 'cj_v41_0542', 'cj_v41_0921']"
선인,제도,3,"['cj_v41_0048', 'cj_v41_0098', 'cj_v41_1003']"
조의,제도,3,"['cj_v41_0048', 'cj_v41_0098', 'cj_v41_1003']"
양화진,지명,3,"['cj_v41_0267', 'cj_v41_0976', 'cj_v41_1413']"
내각일력,문헌,3,"['cj_v41_0397', 'cj_v41_0592', 'cj_v41_0685']"
서광범,인물,3,"['cj_v41_0266', 'cj_v41_0503', 'cj_v41_0926']"
이언적,인물,3,"['cj_v41_0396', 'cj_v41_0780', 'cj_v41_1163']"
경대승,인물,3,"['cj_v41_0486', 'cj_v41_0913', 'cj_v41_1062']"
지구전요,문헌,3,"['cj_v41_0263', 'cj_v41_0497', 'cj_v41_0786']"
천주실의,문헌,3,"['cj_v41_0639', 'cj_v41_0785', 'cj_v41_img_66_24']"
결작,제도,3,"['cj_v41_0493', 'cj_v41_1117', 'cj_v41_1217']"
정여립 모반 사건,사건,3,"['cj_v41_0492', 'cj_v41_1071', 'cj_v41_1114']"
세조,인물,3,"['cj_v41_0019', 'cj_v41_img_57_20', 'cj_v41_0870']"
지청천,인물,3,"['cj_v41_0556', 'cj_v41_0844', 'cj_v41_1328']"
사고,기관,3,"['cj_v41_0269', 'cj_v41_1065', 'cj_v41_1356']"
실록,문헌,3,"['cj_v41_0269', 'cj_v41_1406', 'cj_v41_1450']"
경기전,유적,3,"['cj_v41_0269', 'cj_v41_0641', 'cj_v41_0899']"
5군영,기관,3,"['cj_v41_0398', 'cj_v41_1092', 'cj_v41_1224']"
이덕무,인물,3,"['cj_v41_img_57_20', 'cj_v41_1118', 'cj_v41_1220']"
소학,문헌,3,"['cj_v41_0018', 'cj_v41_1066', 'cj_v41_1452']"
수원,지명,3,"['cj_v41_0074', 'cj_v41_img_54_20', 'cj_v41_0783']"
화엄사 각황전,문화재,3,"['cj_v41_0403', 'cj_v41_img_57_15', 'cj_v41_img_65_17']"
정유재란,사건,3,"['cj_v41_0403', 'cj_v41_0735', 'cj_v41_1187']"
서학,사상,3,"['cj_v41_0072', 'cj_v41_0404', 'cj_v41_0544']"
새생활 운동,사상,3,"['cj_v41_0276', 'cj_v41_0987', 'cj_v41_1130']"
소년 운동,사건,3,"['cj_v41_0276', 'cj_v41_0886', 'cj_v41_1274']"
문재철,인물,3,"['cj_v41_0275', 'cj_v41_0608', 'cj_v41_1376']"
제2차 미소 공동 위원회,기관,3,"['cj_v41_0275', 'cj_v41_0754', 'cj_v41_0799']"
안희제,인물,3,"['cj_v41_0275', 'cj_v41_1323', 'cj_v41_1528']"
근로 기준법,제도,3,"['cj_v41_0283', 'cj_v41_0802', 'cj_v41_1045']"
부마 민주 항쟁,사건,3,"['cj_v41_0283', 'cj_v41_0753', 'cj_v41_1479']"
베델,인물,3,"['cj_v41_0034', 'cj_v41_0412', 'cj_v41_1512']"
마산,지명,3,"['cj_v41_0282', 'cj_v41_1191', 'cj_v41_1525']"
건청궁,유적,3,"['cj_v41_0032', 'cj_v41_0063', 'cj_v41_0174']"
김학규,인물,3,"['cj_v41_0280', 'cj_v41_img_54_45', 'cj_v41_0793']"
심행일기,문헌,3,"['cj_v41_0497', 'cj_v41_0786', 'cj_v41_0988']"
고구려비,문화재,3,"['cj_v41_0070', 'cj_v41_1070', 'cj_v41_1458']"
한일 의정서,조약,3,"['cj_v41_0408', 'cj_v41_0838', 'cj_v41_1314']"
대청 무역,제도,3,"['cj_v41_0069', 'cj_v41_0216', 'cj_v41_1362']"
삼국 간섭,사건,3,"['cj_v41_0408', 'cj_v41_0791', 'cj_v41_1317']"
금강산 관광,정책,3,"['cj_v41_0284', 'cj_v41_1042', 'cj_v41_1527']"
유계춘,인물,3,"['cj_v41_0068', 'cj_v41_0641', 'cj_v41_1073']"
홍길동전,문헌,3,"['cj_v41_0496', 'cj_v41_0828', 'cj_v41_1266']"
미곡 공출제,제도,3,"['cj_v41_0415', 'cj_v41_0514', 'cj_v41_0652']"
진단 학보,문헌,3,"['cj_v41_0414', 'cj_v41_1274', 'cj_v41_1519']"
양,국가,3,"['cj_v41_0290', 'cj_v41_1049', 'cj_v41_1437']"
백가의 난,사건,3,"['cj_v41_0290', 'cj_v41_1437', 'cj_v41_1485']"
흥보가,문헌,3,"['cj_v41_0496', 'cj_v41_0828', 'cj_v41_1312']"
심의겸,인물,3,"['cj_v41_0635', 'cj_v41_0780', 'cj_v41_1212']"
후주,국가,3,"['cj_v41_0295', 'cj_v41_0387', 'cj_v41_1297']"
경의선,지명,3,"['cj_v41_0426', 'cj_v41_0519', 'cj_v41_1126']"
적산 법화원,문화재,3,"['cj_v41_0293', 'cj_v41_0719', 'cj_v41_1295']"
무열왕,인물,3,"['cj_v41_0292', 'cj_v41_1103', 'cj_v41_1342']"
소윤,단체,3,"['cj_v41_0066', 'cj_v41_0351', 'cj_v41_1163']"
대윤,단체,3,"['cj_v41_0066', 'cj_v41_0351', 'cj_v41_1163']"
경성 방직 주식회사,기관,3,"['cj_v41_0653', 'cj_v41_1080', 'cj_v41_1326']"
북한,국가,3,"['cj_v41_0663', 'cj_v41_0805', 'cj_v41_img_63_50']"
개로왕,인물,3,"['cj_v41_0671', 'cj_v41_0856', 'cj_v41_0951']"
대승기신론소,문헌,3,"['cj_v41_0670', 'cj_v41_1100', 'cj_v41_1392']"
목축,제도,3,"['cj_v41_0666', 'cj_v41_1046', 'cj_v41_1287']"
단군,인물,3,"['cj_v41_0012', 'cj_v41_0207', 'cj_v41_1254']"
동명왕편,문헌,3,"['cj_v41_0012', 'cj_v41_1159', 'cj_v41_1255']"
서긍,인물,3,"['cj_v41_img_61_18', 'cj_v41_img_68_49', 'cj_v41_1208']"
아라비아,국가,3,"['cj_v41_0681', 'cj_v41_0812', 'cj_v41_1398']"
법화 신앙,사상,3,"['cj_v41_0680', 'cj_v41_1106', 'cj_v41_1448']"
대사헌,제도,3,"['cj_v41_0685', 'cj_v41_1065', 'cj_v41_1356']"
신편제종교장총록,문헌,3,"['cj_v41_0008', 'cj_v41_0865', 'cj_v41_1392']"
현륭원,유적,3,"['cj_v41_0689', 'cj_v41_0874', 'cj_v41_0973']"
이만주,인물,3,"['cj_v41_0687', 'cj_v41_0970', 'cj_v41_1405']"
박상진,인물,3,"['cj_v41_0700', 'cj_v41_0934', 'cj_v41_1373']"
의민단,단체,3,"['cj_v41_0703', 'cj_v41_0987', 'cj_v41_1365']"
훈민정음 해례본,문헌,3,"['cj_v41_0731', 'cj_v41_1377', 'cj_v41_1500']"
다인철소,유적,3,"['cj_v41_0724', 'cj_v41_1070', 'cj_v41_1105']"
갑술환국,사건,3,"['cj_v41_0738', 'cj_v41_0871', 'cj_v41_1455']"
황무지 개간권 요구,사건,3,"['cj_v41_0746', 'cj_v41_1176', 'cj_v41_1465']"
명경과,제도,3,"['cj_v41_0759', 'cj_v41_img_62_50', 'cj_v41_1336']"
제술과,제도,3,"['cj_v41_0759', 'cj_v41_img_62_50', 'cj_v41_1336']"
사림파,단체,3,"['cj_v41_0759', 'cj_v41_img_62_50', 'cj_v41_1114']"
소정방,인물,3,"['cj_v41_0763', 'cj_v41_1202', 'cj_v41_1438']"
도사,제도,3,"['cj_v41_0762', 'cj_v41_1099', 'cj_v41_1499']"
금강삼매경론,문헌,3,"['cj_v41_0008', 'cj_v41_0670', 'cj_v41_1100']"
상주,지명,3,"['cj_v41_0007', 'cj_v41_0152', 'cj_v41_0434']"
정전,제도,3,"['cj_v41_0782', 'cj_v41_1103', 'cj_v41_1313']"
남북 협상,사건,3,"['cj_v41_0797', 'cj_v41_1087', 'cj_v41_1188']"
최현배,인물,3,"['cj_v41_0796', 'cj_v41_0894', 'cj_v41_0988']"
대한자강회,단체,3,"['cj_v41_0794', 'cj_v41_1368', 'cj_v41_1517']"
몽양,인물,3,"['cj_v41_0797', 'cj_v41_0990', 'cj_v41_1043']"
비담과 염종의 난,사건,3,"['cj_v41_0809', 'cj_v41_1200', 'cj_v41_1489']"
명주,지명,3,"['cj_v41_0007', 'cj_v41_0862', 'cj_v41_0868']"
만부교,지명,3,"['cj_v41_0815', 'cj_v41_1058', 'cj_v41_1400']"
인종,인물,3,"['cj_v41_0816', 'cj_v41_1213', 'cj_v41_1497']"
대동강,지명,3,"['cj_v41_0831', 'cj_v41_1009', 'cj_v41_1223']"
동래성,유적,3,"['cj_v41_0827', 'cj_v41_0970', 'cj_v41_1359']"
독도,지명,3,"['cj_v41_0838', 'cj_v41_1318', 'cj_v41_1366']"
헐버트,인물,3,"['cj_v41_0837', 'cj_v41_0979', 'cj_v41_1466']"
한국 민주당,단체,3,"['cj_v41_0845', 'cj_v41_1043', 'cj_v41_1381']"
여운형,인물,3,"['cj_v41_0845', 'cj_v41_1089', 'cj_v41_1427']"
형평사,단체,3,"['cj_v41_0842', 'cj_v41_1361', 'cj_v41_1517']"
호우명 그릇,유물,3,"['cj_v41_img_65_04', 'cj_v41_img_73_06', 'cj_v41_img_77_13']"
무왕,인물,3,"['cj_v41_0005', 'cj_v41_1152', 'cj_v41_1344']"
대흥,제도,3,"['cj_v41_0859', 'cj_v41_1247', 'cj_v41_1344']"
고왕,인물,3,"['cj_v41_0859', 'cj_v41_1344', 'cj_v41_1433']"
조영,인물,3,"['cj_v41_0859', 'cj_v41_1101', 'cj_v41_1344']"
무신 집권기,시기,3,"['cj_v41_0911', 'cj_v41_0994', 'cj_v41_1059']"
이방원,인물,3,"['cj_v41_0916', 'cj_v41_1014', 'cj_v41_1056']"
청산리 전투,사건,3,"['cj_v41_0932', 'cj_v41_1036', 'cj_v41_1229']"
영주,지명,3,"['cj_v41_0952', 'cj_v41_0960', 'cj_v41_1054']"
부여 정림사지 오층 석탑,문화재,3,"['cj_v41_0950', 'cj_v41_1006', 'cj_v41_1354']"
황제,제도,3,"['cj_v41_0981', 'cj_v41_1050', 'cj_v41_1079']"
호복,제도,3,"['cj_v41_1012', 'cj_v41_1110', 'cj_v41_1303']"
남경,지명,3,"['cj_v41_1008', 'cj_v41_1107', 'cj_v41_1250']"
탕평 교서,문헌,3,"['cj_v41_1020', 'cj_v41_1360', 'cj_v41_1503']"
영릉가,지명,3,"['cj_v41_1036', 'cj_v41_1185', 'cj_v41_1472']"
보도 지침,제도,3,"['cj_v41_1042', 'cj_v41_1240', 'cj_v41_1480']"
공주,인물,3,"['cj_v41_1062', 'cj_v41_1110', 'cj_v41_1225']"
김흠돌의 난,사건,3,"['cj_v41_img_69_48', 'cj_v41_1149', 'cj_v41_1342']"
하나회,단체,3,"['cj_v41_1094', 'cj_v41_1190', 'cj_v41_1385']"
선혜청,기관,3,"['cj_v41_1117', 'cj_v41_1217', 'cj_v41_1303']"
총선거,사건,3,"['cj_v41_1135', 'cj_v41_1189', 'cj_v41_1522']"
선왕,인물,3,"['cj_v41_1152', 'cj_v41_1433', 'cj_v41_img_78_09']"
근초고왕,인물,3,"['cj_v41_0003', 'cj_v41_0811', 'cj_v41_1097']"
목지국,국가,3,"['cj_v41_0002', 'cj_v41_0242', 'cj_v41_1145']"
부산항,지명,3,"['cj_v41_1171', 'cj_v41_1320', 'cj_v41_1413']"
햇볕 정책,정책,3,"['cj_v41_1192', 'cj_v41_1335', 'cj_v41_1527']"
추사체,문화재,3,"['cj_v41_1218', 'cj_v41_1457', 'cj_v41_img_78_26']"
아침 이슬,문헌,3,"['cj_v41_1277', 'cj_v41_1378', 'cj_v41_1471']"
모던 걸,사상,3,"['cj_v41_1378', 'cj_v41_1426', 'cj_v41_1521']"
금제 사리봉영기,유물,2,"['cj_v41_0340', 'cj_v41_img_62_05']"
월드컵,사건,2,"['cj_v41_0189', 'cj_v41_1527']"
왕궁리 유적,유적,2,"['cj_v41_0340', 'cj_v41_1345']"
미륵사지,유적,2,"['cj_v41_0340', 'cj_v41_1345']"
백제역사유적지구,유적,2,"['cj_v41_0340', 'cj_v41_1345']"
선조,인물,2,"['cj_v41_0446', 'cj_v41_1213']"
언문지,문헌,2,"['cj_v41_0185', 'cj_v41_0418']"
