person_id,person_name,relation_type,related_person_id,related_person_name,related_birth_year,related_death_year,related_bonkwan,related_father,related_count,evidence_url,detail_url
P001253,고맹원(高猛元),장인,P021519,손조서(孫肇瑞),,14??,일직(一直),손관(孫寬),11명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001253
P001258,고명진(高明進),자,P001478,고현(高鉉),1549,1625,장흥(長興),고명진(高明進),1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1606_107807,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001258
P001259,고몽경(高夢卿),사위,P007432,김수(金須),,1270,광주(光州),김경량(金鏡亮),6명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KM_5COc_1255_000586,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001259
P001260,고몽근(高夢根),증조부,P001300,고사석(高師錫),,,개성(開城),,2명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001260
P001260,고몽근(高夢根),조부,P001222,고규서(高奎瑞),,,개성(開城),고사석(高師錫),3명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001260
P001260,고몽근(高夢根),부,P001387,고유(高裕),1722,1779,개성(開城),고규서(高奎瑞),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001260
P001260,고몽근(高夢根),형제,P001266,고몽린(高夢鱗),,,개성(開城),고유(高裕),4명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001260
P001261,고몽기(高夢箕),부,P001280,고보(高補),1742,1816,개성(開城),,9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001261
P001261,고몽기(高夢箕),형제,P001264,고몽려(高夢礪),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001261
P001261,고몽기(高夢箕),형제,P001269,고몽우(高夢遇),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001261
P001261,고몽기(高夢箕),형제,P001270,고몽익(高夢翊),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001261
P001261,고몽기(高夢箕),형제,P001271,고몽찬(高夢贊),1793,1858,개성(開城),고보(高補),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001261
P001261,고몽기(高夢箕),형제,P001272,고몽철(高夢喆),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001261
P001261,고몽기(高夢箕),장인,P055533,조각연(趙慤然),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001261
P001262,고몽기(高夢基),사위,P049117,이휘재(李彙載),1795,1875,진보(眞寶),이임순(李林淳),4명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_UB_6JOc_9999_000451,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001262
P001263,고몽담(高夢聃),조부,P001312,고석동(高碩仝),,,안동(安東),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1561_003541,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001263
P001263,고몽담(高夢聃),부,P001345,고식업(高識業),,,안동(安東),고석동(高碩仝),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1561_003541,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001263
P001263,고몽담(高夢聃),자,P001394,고응경(高應擎),1524,1587,안동(安東),고몽담(高夢聃),5명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001263
P001263,고몽담(高夢聃),자,P001397,고응척(高應陟),1531,1605,안동(安東),고몽담(高夢聃),10명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001263
P001263,고몽담(高夢聃),장인,P052994,정세형(鄭世亨),,,,,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1561_003541,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001263
P001264,고몽려(高夢礪),부,P001280,고보(高補),1742,1816,개성(開城),,9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001264
P001264,고몽려(高夢礪),형제,P001261,고몽기(高夢箕),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001264
P001264,고몽려(高夢礪),형제,P001269,고몽우(高夢遇),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001264
P001264,고몽려(高夢礪),형제,P001270,고몽익(高夢翊),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001264
P001264,고몽려(高夢礪),형제,P001271,고몽찬(高夢贊),1793,1858,개성(開城),고보(高補),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001264
P001264,고몽려(高夢礪),형제,P001272,고몽철(高夢喆),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001264
P001264,고몽려(高夢礪),장인,P012155,김희익(金熙翼),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001264
P001266,고몽린(高夢鱗),증조부,P001300,고사석(高師錫),,,개성(開城),,2명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001266
P001266,고몽린(高夢鱗),조부,P001222,고규서(高奎瑞),,,개성(開城),고사석(高師錫),3명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001266
P001266,고몽린(高夢鱗),부,P001387,고유(高裕),1722,1779,개성(開城),고규서(高奎瑞),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001266
P001266,고몽린(高夢鱗),형제,P001260,고몽근(高夢根),,,개성(開城),고유(高裕),4명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001266
P001267,고몽삼(高夢參),사위,P016489,박순(朴淳),1523,1589,충주(忠州),박우(朴祐),35명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001267
P001268,고몽수(高夢壽),사위,P054139,정인칠(鄭寅七),,,동래(東萊),정노석(鄭老錫),4명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1879_014004,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001268
P001269,고몽우(高夢遇),부,P001280,고보(高補),1742,1816,개성(開城),,9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001269
P001269,고몽우(高夢遇),형제,P001261,고몽기(高夢箕),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001269
P001269,고몽우(高夢遇),형제,P001264,고몽려(高夢礪),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001269
P001269,고몽우(高夢遇),형제,P001270,고몽익(高夢翊),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001269
P001269,고몽우(高夢遇),형제,P001271,고몽찬(高夢贊),1793,1858,개성(開城),고보(高補),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001269
P001269,고몽우(高夢遇),형제,P001272,고몽철(高夢喆),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001269
P001269,고몽우(高夢遇),사위,P066482,황기현(黃箕鉉),,,장수(長水),황반로(黃磻老),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001269
P001269,고몽우(高夢遇),장인,P037557,이동세(李東世),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001269
P001270,고몽익(高夢翊),부,P001280,고보(高補),1742,1816,개성(開城),,9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001270
P001270,고몽익(高夢翊),형제,P001261,고몽기(高夢箕),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001270
P001270,고몽익(高夢翊),형제,P001264,고몽려(高夢礪),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001270
P001270,고몽익(高夢翊),형제,P001269,고몽우(高夢遇),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001270
P001270,고몽익(高夢翊),형제,P001271,고몽찬(高夢贊),1793,1858,개성(開城),고보(高補),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001270
P001270,고몽익(高夢翊),형제,P001272,고몽철(高夢喆),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001270
P001270,고몽익(高夢翊),장인,P026459,안사일(安思一),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001270
P001270,고몽익(高夢翊),장인,P054451,정중로(鄭重魯),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001270
P001271,고몽찬(高夢贊),부,P001280,고보(高補),1742,1816,개성(開城),,9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),자,P001276,고문겸(高文謙),,,개성(開城),고몽찬(高夢贊),10명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),자,P001313,고성겸(高聖謙),1810,1886,개성(開城),고몽찬(高夢贊),14명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),자,P001329,고숙겸(高淑謙),,,개성(開城),고몽찬(高夢贊),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),자,P001458,고치겸(高致謙),,,개성(開城),고몽찬(高夢贊),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),형제,P001261,고몽기(高夢箕),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),형제,P001264,고몽려(高夢礪),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),형제,P001269,고몽우(高夢遇),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),형제,P001270,고몽익(高夢翊),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),형제,P001272,고몽철(高夢喆),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),사위,P000118,강달영(姜達永),1887,1942,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),사위,P032333,유호영(柳祜榮),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),사위,P041395,이승구(李承九),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),장인,P017689,박지인(朴志仁),,,고령(高靈),,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001271,고몽찬(高夢贊),장인,P051995,정내성(鄭來成),1744,1835,청주(淸州),정중섭(鄭重燮),16명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001272,고몽철(高夢喆),부,P001280,고보(高補),1742,1816,개성(開城),,9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001272
P001272,고몽철(高夢喆),형제,P001261,고몽기(高夢箕),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001272
P001272,고몽철(高夢喆),형제,P001264,고몽려(高夢礪),,,개성(開城),고보(高補),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001272
P001272,고몽철(高夢喆),형제,P001269,고몽우(高夢遇),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001272
P001272,고몽철(高夢喆),형제,P001270,고몽익(高夢翊),,,개성(開城),고보(高補),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001272
P001272,고몽철(高夢喆),형제,P001271,고몽찬(高夢贊),1793,1858,개성(開城),고보(高補),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001272
P001272,고몽철(高夢喆),장인,P008322,김연학(金練鶴),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001272
P001273,고무(高武),증조부,P001348,고약로(高藥盧),,292,,고연불(高然弗),6명,https://encykorea.aks.ac.kr/Article/E0016112,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001273
P001273,고무(高武),조부,P001240,고돌고(高咄固),,293,,고약로(高藥盧),5명,https://encykorea.aks.ac.kr/Article/E0020017,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001273
P001273,고무(高武),부,P001393,"고을불(高乙弗)
미천왕(美川王)",,331,,고돌고(高咄固),5명,https://encykorea.aks.ac.kr/Article/E0003564,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001273
P001273,고무(高武),형제,P001302,"고사유(高斯由)
고국원왕(故國原王)",,371,,고을불(高乙弗),6명,http://thesaurus.itkc.or.kr/search/view?dataId=7199,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001273
P001275,"고무휼(高無恤)

대무신왕(大武神王)",증조부,P063285,해모수(解慕漱),,,,,4명,http://thesaurus.itkc.or.kr/search/view?dataId=12140,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001275,"고무휼(高無恤)

대무신왕(大武神王)",조부,P001438,고주몽(高朱蒙),B.C.58,B.C.19,,해모수(解慕漱),5명,http://thesaurus.itkc.or.kr/search/view?dataId=5930,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001275,"고무휼(高無恤)

대무신왕(大武神王)",부,P001388,"고유리(高瑠璃)
유리명왕(瑠璃明王)",,18,,고주몽(高朱蒙),8명,http://thesaurus.itkc.or.kr/search/view?dataId=9128,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001275,"고무휼(高無恤)

대무신왕(大武神王)",자,P001477,고해우(高解憂),,53,,고무휼(高無恤),5명,http://thesaurus.itkc.or.kr/search/view?dataId=5196,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001275,"고무휼(高無恤)

대무신왕(大武神王)",자,P014950,민중왕(閔中王),,48,,고무휼(高無恤),5명,https://encykorea.aks.ac.kr/Article/E0020318,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001275,"고무휼(高無恤)

대무신왕(大武神王)",자,P064346,호동(好童),1?,32,,고무휼(高無恤),5명,http://thesaurus.itkc.or.kr/search/view?dataId=9128,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001275,"고무휼(高無恤)

대무신왕(大武神王)",형제,P001236,고도절(高都切),,1,,고유리(高瑠璃),6명,https://encykorea.aks.ac.kr/Article/E0015835,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001275,"고무휼(高無恤)

대무신왕(大武神王)",형제,P001420,고재사(高再思),,,,고유리(高瑠璃),7명,https://encykorea.aks.ac.kr/Article/E0049010,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001275,"고무휼(高無恤)

대무신왕(大武神王)",형제,P063284,해명(解明),B.C.12,9,,고유리(高瑠璃),6명,https://encykorea.aks.ac.kr/Article/E0062580,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001276,고문겸(高文謙),조부,P001280,고보(高補),1742,1816,개성(開城),,9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001276
