person_id,name,birth_year,death_year,bonkwan,ja,ho,father,related_count,detail_url
P000566,강위영(姜渭英),,,진주(晉州),,,강익(姜翼),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000566
P000567,강위재(姜渭載),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000567
P000568,강위현(姜渭賢),,,진주(晉州),,,강익(姜翼),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000568
P000569,강위호(姜渭虎),1540,,진주(晉州),문필(文弼),,강삼(姜參),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000569
P000570,강위흥(姜渭興),,,진주(晉州),,,강응생(姜應生),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000570
P000572,강유(姜瑜),1597,1668,진주(晉州),공헌(公獻),상곡(商谷),강천민(姜天民),14명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000572
P000573,강유(康鍒),1604,,신천(信川),경온(景溫),방암(訪岩),강복성(康復誠),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000573
P000574,강유(姜楡),1651,,진주(晉州),성경(星卿),,강석구(姜碩耉),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000574
P000575,강유(姜游),1722,,진주(晉州),우하(友夏),,강복일(姜福一),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000575
P000576,강유(姜游),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000576
P000577,강유(姜鍮),,,진주(晉州),,,강진규(姜晉奎),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000577
P000579,강유(姜瑜),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000579
P000580,강유(姜瑜),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000580
P000581,강유경(姜惟慶),,,금천(衿川),언길(彦吉),,강뢰(姜賚),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000581
P000582,강유선(康惟善),1520,1549,신천(信川),원숙(元叔),"명암(明庵), 주천(舟川)",강의(康顗),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000582
P000583,강유선(姜維善),,,진주(晉州),,,강위(姜瑋),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000583
P000584,강유윤(姜有胤),,,진주(晉州),,,강덕룡(姜德龍),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000584
P000585,강유징(姜有徵),,,진주(晉州),칙원(則遠),,강린(姜繗),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000585
P000586,강유창(姜有昌),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000586
P000587,강유황(姜有璜),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000587
P000588,강유후(姜裕後),1606,1666,진주(晉州),여수(汝垂),옥계(玉溪),강진소(姜晉昭),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000588
P000590,강윤(姜潤),1711,1782,진주(晉州),덕이(德以),법천(法川),강이일(姜履一),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000590
P000591,강윤(姜胤),,,진주(晉州),효숙(孝叔),,강안수(姜安壽),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000591
P000592,강윤(姜鈗),1819,1886,진주(晉州),집중(執中),우계(愚溪),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000592
P000593,강윤(姜鈗),1858,1911,진주(晉州),국경(國卿),의재(毅齋),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000593
P000595,강윤(康允),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000595
P000596,강윤(姜玧),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000596
P000597,강윤권(姜允權),,,진주(晉州),평중(平仲),,강달성(姜達成),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000597
P000598,강윤기(姜潤琪),1849,1912,진주(晉州),기견(奇見),훼번(卉樊),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000598
P000599,강윤덕(姜允德),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000599
P000600,강윤덕(姜潤德),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000600
P000601,강윤리(康允釐),,,신천(信川),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000601
P000602,강윤석(康胤錫),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000602
P000603,강윤성(康允成),,,곡산(谷山),대경(大卿),용담(龍潭),강서(康庶),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000603
P000604,강윤제(姜允齊),1763,1840,진주(晉州),주언(周彥),한천옹(寒泉翁),,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000604
P000605,강윤제(姜胤齊),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000605
P000607,강윤조(姜胤祖),1568,,진주(晉州),여승(汝承),,강덕서(姜德瑞),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000607
P000608,강윤태(姜允泰),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000608
P000609,강윤형(姜允亨),1600,1678,진주(晉州),여가(汝嘉),가정(柯亭),강치황(姜致璜),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000609
P000610,강윤희(康允禧),,,,,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000610
P000611,강은(姜㶏),1492,1552,진주(晉州),청로(淸老),규정(葵亭),강자인(姜子仁),1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000611
P000612,강은(姜隱),,,진주(晉州),지현(之顯),격재(格齋),강천명(姜天命),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000612
P000613,강은(姜誾),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000613
P000614,강은(姜㶏),,,,,,,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000614
P000615,강응(姜應),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000615
P000616,강응겸(康應謙),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000616
P000617,강응규(姜應奎),1497,1583,진주(晉州),규지(奎之),,강막대(姜莫大),1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000617
P000618,강응규(姜應奎),1806,1834,진주(晉州),경휴(景休),,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000618
P000620,강응두(姜應斗),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000620
P000621,강응명(姜應明),1691,1733,진주(晉州),성시(聖時),,강찬(姜纘),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000621
P000622,강응백(姜應伯),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000622
P000623,강응생(姜應生),1552,,진주(晉州),시망(時望),,,3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000623
P000624,강응서(姜應瑞),,,진주(晉州),,,강희(姜僖),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000624
P000625,강응석(康應晳),,,,,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000625
P000626,강응신(姜應信),1592,,진주(晉州),,,강서(姜瑞),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000626
P000627,강응운(姜應運),,,진주(晉州),,,강질(姜礩),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000627
P000628,강응정(姜應貞),14??,15??,진주(晉州),공직(公直),중화재(中和齋),강의(姜毅),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000628
P000629,강응철(康應哲),1562,1635,재령(載寧),명보(明甫),남계(南溪),,3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000629
P000630,강응청(姜應淸),,,진주(晉州),,,강세경(姜世卿),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000630
P000631,강응태(姜應台),1495,1552,진주(晉州),"대림(大臨), 대임(大臨)",성재(誠齋),강관(姜琯),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000631
P000632,강응환(姜膺煥),1735,1795,진주(晉州),명서(命瑞),물기재(勿欺齋),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000632
P000633,강응황(姜應璜),1571,1644,진주(晉州),위서(渭瑞),"백천(白川), 추모당(追慕堂)",,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000633
P000634,강의(康顗),,,신천(信川),,,강중진(康仲珍),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000634
P000635,강의(姜椅),,,진주(晉州),,,강책(姜𣽤),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000635
P000636,강의(姜儀),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000636
P000637,강의(姜毅),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000637
P000638,강의부(姜宜溥),,,진주(晉州),,,강석제(姜錫濟),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000638
P000639,강의호(姜義虎),1541,1587,진주(晉州),문숙(文叔),,강섬(姜暹),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000639
P000640,강이경(姜利敬),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000640
P000641,강이대(姜彝大),,,진주(晉州),,,강흔(姜俒),10명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000641
P000642,강이명(姜以明),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000642
P000643,강이무(姜履武),1772,1833,진주(晉州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000643
P000644,강이문(姜彝文),1775,,진주(晉州),성장(聖章),,강급(姜伋),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000644
P000645,강이복(姜彛福),1736,,진주(晉州),유호(攸好),,강위(姜偉),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000645
P000646,강이빈(姜爾彬),,,진주(晉州),,,강민저(姜敏著),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000646
P000647,강이상(姜履相),1656,,진주(晉州),예경(禮卿),,강석창(姜碩昌),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000647
P000648,강이상(姜履相),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000648
P000649,강이성(姜爾聖),1639,,진주(晉州),명보(明甫),,강기신(姜起信),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000649
P000650,강이일(姜履一),1677,1727,진주(晉州),탄지(坦之),,강재창(姜再昌),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000650
P000651,강이천(姜彝天),1769,1801,진주(晉州),성륜(聖倫),중암(重菴),강흔(姜俒),12명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000651
P000653,강이행(姜利行),,,진주(晉州),,,강안복(姜安福),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000653
P000655,강이호(姜履浩),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000655
P000656,강익(姜益),1504,,진주(晉州),"숙겸(叔謙), 중겸(仲謙)",,강영수(姜永壽),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000656
P000657,강익(姜翼),1523,1567,진주(晉州),중보(仲輔),"개암(介菴), 송암(松菴), 개암(介庵), 송암(松庵)",강근우(姜謹友),18명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000657
P000658,강익(姜榏),1751,1815,진주(晉州),"겸지(謙之), 익지(益之)",겸재(謙齋),강곽(姜漷),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000658
P000659,강익(姜翌),,1623,진주(晉州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000659
P000660,강익(康 ),,,신천(信川),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000660
P000661,강익구(姜益九),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000661
P000662,강익래(姜益來),1664,,진주(晉州),여수(汝受),,강헌지(姜獻之),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000662
P000663,강익렬(姜翊烈),1795,1850,진주(晉州),우정(友廷),,강임운(姜霖運),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000663
P000664,강익문(姜翼文),1568,1648,진주(晉州),군우(君遇),"당암(戇菴), 당암(戇庵)",강세탁(姜世倬),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000664
P000665,강익장(姜益章),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000665
P000666,강익주(姜翊周),1627,1702,진주(晉州),대숙(戴叔),서호산인(西湖散人),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000666
P000667,강익주(姜翼周),1764,1819,진주(晉州),계응(季鷹),과축재(薖軸齋),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000667
P000668,강익주(姜翊周),,,진주(晉州),배중(棐仲),송은(松隱),강렴(姜濂),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000668
P000669,강익지(姜益志),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000669
P000670,강익회(姜益會),,,진주(晉州),,,강재면(姜在勉),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000670
P000671,강인(姜絪),1555,1634,진주(晉州),인경(仁卿),시암(是庵),강사상(姜士尙),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000671
P000672,강인(姜𪝤),,,진주(晉州),자천(自天),,강세황(姜世晃),9명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000672
P000673,강인립(姜仁岦),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000673
P000674,강인립(康仁立),,,곡산(谷山),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000674
P000675,강인범(姜仁範),,,진주(晉州),,,강숙경(姜叔卿),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000675
P000676,강인서(姜仁恕),15??,1592,진주(晉州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000676
P000677,강인섭(姜仁燮),1824,1899,진주(晉州),명오(明五),황사(篁沙),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000677
P000678,강인성(姜仁聖),1638,,진주(晉州),명숙(明淑),,강기신(姜起信),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000678
P000679,강인수(姜仁壽),1511,1548,진주(晉州),덕로(德老),화재(和齋),강희필(姜姬弼),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000679
P000680,강인학(姜仁鶴),17??,18??,진주(晉州),신백(信伯),,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000680
P000681,강인회(姜寅會),1807,1880,진주(晉州),태화(太和),춘파(春坡),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000681
P000171,강인회(姜璘會),,,진주(晉州),,,강재덕(姜在德),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000171
P000682,강인후(姜仁厚),1666,,진주(晉州),중장(仲長),,강명세(姜命世),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000682
P000683,강일(姜馹),1755,1807,진주(晉州),능원(能遠),설곡(雪谷),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000683
P000684,강일(姜逸),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000684
P000685,강일신(姜一臣),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000685
P000686,강일우(姜一遇),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000686
P000687,강일유(姜一儒),,,진주(晉州),,,,4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000687
P000688,강일준(姜一雋),,,진양(晉陽),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000688
P000689,강일회(姜日會),,,진주(晉州),,,강재수(姜在洙),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000689
P000690,강임(姜 ),,,진주(晉州),,,강명규(姜命奎),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000690
P000691,강임운(姜霖運),1776,1847,진주(晉州),,,강치영(姜致永),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000691
P000692,강자(姜鄑),,,진주(晉州),,,,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000692
P000693,강자계(康自戒),,,신천(信川),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000693
P000694,강자순(姜子順),1443,,진주(晉州),,,강휘(姜徽),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000694
P000695,강자신(姜子愼),,,진주(晉州),,,강종덕(姜宗德),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000695
P000696,강자위(姜自渭),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000696
P000697,강자인(姜子仁),,,진주(晉州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000697
P000698,강자정(姜子正),,,진주(晉州),,,강휘(姜徽),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000698
P000699,강자평(姜子平),1430,1486,진주(晉州),국균(國鈞),,강휘(姜徽),11명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000699
P000700,강장해(姜璋海),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000700
P000701,강장환(姜長煥),1806,,진주(晉州),선지(善之),,강성(姜KC01737),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000701
P000702,강장회(姜章會),1826,1877,진주(晉州),이성(而性),,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000702
