event_id,event_name,relation_type,person_id,person_name,source_urls
ITKC_PH_1294A_0352,박수경의 졸기,사건인물,P029137,"왕건(王建)
태조(太祖)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0352|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0352
ITKC_PH_1294A_0352,박수경의 졸기,사건인물,P029237,"왕요(王堯)
정종(定宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0352|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0352
ITKC_PH_1294A_0353,서필의 졸기,사건인물,P029200,"왕소(王昭)
광종(光宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0353|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0353
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P001057,견훤(甄萱),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P013726,대목왕후황보씨(大穆王后皇甫氏),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P026072,쌍기(雙冀),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P029137,"왕건(王建)
태조(太祖)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P029148,왕규(王規),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P029171,"왕무(王武)
혜종(惠宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P029200,"왕소(王昭)
광종(光宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P029237,"왕요(王堯)
정종(定宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P029291,"왕주(王伷)
경종(景宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0354,시무28조 봉헌,사건인물,P060438,최승로(崔承老),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0354
ITKC_PH_1294A_0355,최지몽의 졸기,사건인물,P029137,"왕건(王建)
태조(太祖)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355
ITKC_PH_1294A_0355,최지몽의 졸기,사건인물,P029148,왕규(王規),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355
ITKC_PH_1294A_0355,최지몽의 졸기,사건인물,P029171,"왕무(王武)
혜종(惠宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355
ITKC_PH_1294A_0355,최지몽의 졸기,사건인물,P029200,"왕소(王昭)
광종(光宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355
ITKC_PH_1294A_0355,최지몽의 졸기,사건인물,P029237,"왕요(王堯)
정종(定宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355
ITKC_PH_1294A_0355,최지몽의 졸기,사건인물,P029291,"왕주(王伷)
경종(景宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355
ITKC_PH_1294A_0355,최지몽의 졸기,사건인물,P029309,"왕치(王治)
성종(成宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355
ITKC_PH_1294A_0355,최지몽의 졸기,사건인물,P061048,최지몽(崔知夢),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0355
ITKC_PH_1294A_0356,최승로의 졸기,사건인물,P029137,"왕건(王建)
태조(太祖)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0356|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0356
ITKC_PH_1294A_0356,최승로의 졸기,사건인물,P029309,"왕치(王治)
성종(成宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0356|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0356
ITKC_PH_1294A_0356,최승로의 졸기,사건인물,P060438,최승로(崔承老),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0356|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0356
ITKC_PH_1294A_0446,자주성전투,사건인물,P029278,왕정(王侹),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0446|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0446
ITKC_PH_1294A_0446,자주성전투,사건인물,P030980,유승단(兪升旦),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0446|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0446
ITKC_PH_1294A_0446,자주성전투,사건인물,P060627,최우(崔瑀),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0446|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0446
ITKC_PH_1294A_0359,천추태후의 대량군 축출,사건인물,P011122,김치양(金致陽),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0359|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0359
ITKC_PH_1294A_0359,천추태후의 대량군 축출,사건인물,P029213,"왕순(王詢)
현종(顯宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0359|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0359
ITKC_PH_1294A_0359,천추태후의 대량군 축출,사건인물,P029309,"왕치(王治)
성종(成宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0359|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0359
ITKC_PH_1294A_0359,천추태후의 대량군 축출,사건인물,P064159,헌애왕후(獻哀王后),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0359|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0359
ITKC_PH_1294A_0360,김치양의 난,사건인물,P000746,강조(康兆),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360
ITKC_PH_1294A_0360,김치양의 난,사건인물,P011122,김치양(金致陽),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360
ITKC_PH_1294A_0360,김치양의 난,사건인물,P029201,"왕송(王訟)
목종(穆宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360
ITKC_PH_1294A_0360,김치양의 난,사건인물,P029213,"왕순(王詢)
현종(顯宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360
ITKC_PH_1294A_0360,김치양의 난,사건인물,P061276,최항(崔沆),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360
ITKC_PH_1294A_0360,김치양의 난,사건인물,P061712,하공신(河拱辰),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360
ITKC_PH_1294A_0360,김치양의 난,사건인물,P064159,헌애왕후(獻哀王后),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0360
ITKC_PH_1294A_0361,강조의 정변,사건인물,P000746,강조(康兆),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361
ITKC_PH_1294A_0361,강조의 정변,사건인물,P029201,"왕송(王訟)
목종(穆宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361
ITKC_PH_1294A_0361,강조의 정변,사건인물,P029213,"왕순(王詢)
현종(顯宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361
ITKC_PH_1294A_0361,강조의 정변,사건인물,P061276,최항(崔沆),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361
ITKC_PH_1294A_0361,강조의 정변,사건인물,P061712,하공신(河拱辰),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361
ITKC_PH_1294A_0361,강조의 정변,사건인물,P064159,헌애왕후(獻哀王后),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0361
ITKC_PH_1294A_0362,거란의 2차 침입과 강조의 실각,사건인물,P000746,강조(康兆),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0362|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0362
ITKC_PH_1294A_0362,거란의 2차 침입과 강조의 실각,사건인물,P011995,김훈(金訓),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0362|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0362
ITKC_PH_1294A_0362,거란의 2차 침입과 강조의 실각,사건인물,P061094,최질(崔質),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0362|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0362
ITKC_PH_1294A_0363,거란의 개경 침공,사건인물,P009079,김은부(金殷傅),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363
ITKC_PH_1294A_0363,거란의 개경 침공,사건인물,P029213,"왕순(王詢)
현종(顯宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363
ITKC_PH_1294A_0363,거란의 개경 침공,사건인물,P029764,원정왕후(元貞王后),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363
ITKC_PH_1294A_0363,거란의 개경 침공,사건인물,P029818,원화왕후(元和王后),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363
ITKC_PH_1294A_0363,거란의 개경 침공,사건인물,P050837,장연우(張延祐),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363
ITKC_PH_1294A_0363,거란의 개경 침공,사건인물,P061712,하공신(河拱辰),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0363
ITKC_PH_1294A_0364,김훈·최질의 난,사건인물,P011995,김훈(金訓),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0364|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0364
ITKC_PH_1294A_0364,김훈·최질의 난,사건인물,P050837,장연우(張延祐),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0364|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0364
ITKC_PH_1294A_0364,김훈·최질의 난,사건인물,P061094,최질(崔質),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0364|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0364
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P019666,서눌(徐訥),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029171,"왕무(王武)
혜종(惠宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029200,"왕소(王昭)
광종(光宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029201,"왕송(王訟)
목종(穆宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029213,"왕순(王詢)
현종(顯宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029237,"왕요(王堯)
정종(定宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029245,"왕욱(王旭)
대종(戴宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029291,"왕주(王伷)
경종(景宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029309,"왕치(王治)
성종(成宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029326,"왕형(王亨)
정종(靖宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0371,덕종의 부묘와 종묘제 논의,사건인물,P029344,"왕흠(王欽)
덕종(德宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0371
ITKC_PH_1294A_0372,흥왕사 창건,사건인물,P029342,"왕휘(王徽)
문종(文宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0372|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0372
ITKC_PH_1294A_0372,흥왕사 창건,사건인물,P060703,최유선(崔惟善),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0372|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0372
ITKC_PH_1294A_0373,무문사 파견,사건인물,P029342,"왕휘(王徽)
문종(文宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0373|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0373
ITKC_PH_1294A_0374,최충의 졸기,사건인물,P029213,"왕순(王詢)
현종(顯宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0374|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0374
ITKC_PH_1294A_0374,최충의 졸기,사건인물,P029342,"왕휘(王徽)
문종(文宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0374|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0374
ITKC_PH_1294A_0374,최충의 졸기,사건인물,P061170,최충(崔冲),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0374|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0374
ITKC_PH_1294A_0445,충주전투,사건인물,P060627,최우(崔瑀),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0445|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0445
ITKC_PH_1294A_0449,"홍복원, 필현보의 난",사건인물,P053950,정의(鄭顗),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449
ITKC_PH_1294A_0449,"홍복원, 필현보의 난",사건인물,P060627,최우(崔瑀),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449
ITKC_PH_1294A_0449,"홍복원, 필현보의 난",사건인물,P064643,홍대순(洪大純),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449
ITKC_PH_1294A_0449,"홍복원, 필현보의 난",사건인물,P064842,홍백수(洪百壽),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449
ITKC_PH_1294A_0449,"홍복원, 필현보의 난",사건인물,P064900,홍복원(洪福源),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0449
ITKC_PH_1294A_0424,동경민란,사건인물,P051407,전원균(田元均),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0424|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0424
ITKC_PH_1294A_0424,동경민란,사건인물,P060627,최우(崔瑀),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0424|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0424
