entity_id,entity_kind,display_name,normalized_search_text,entity_type,resolution_status,retrieval_eligible,anchor_eligible,multi_hop_eligible,source_node_kind,source_node_id,source_node_ids_json,source_node_kinds_json,source_member_count,merge_scope,context_anchor_id,context_direction,lifecycle_status,identity_confidence,source_support_count,graph_release_id
provisional:source_record:ITKC:PERSON:P055292:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정환(鄭晥),정환鄭晥,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055292:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055292:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055293:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정환(丁煥),정환丁煥,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055293:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055293:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055318:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정황(鄭滉),정황鄭滉,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055318:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055318:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055320:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정황(丁熿),정황丁熿,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055320:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055320:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055322:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정황(丁潢),정황丁潢,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055322:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055322:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055325:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정회(鄭淮),정회鄭淮,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055325:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055325:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055335:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정효문(鄭孝文),정효문鄭孝文,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055335:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055335:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055354:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정효종(鄭孝宗),정효종鄭孝宗,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055354:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055354:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055356:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정효충(鄭孝忠),정효충鄭孝忠,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055356:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055356:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055363:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정후(鄭厚),정후鄭厚,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055363:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055363:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055373:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정후일(鄭厚一),정후일鄭厚一,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055373:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055373:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055377:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정후조(鄭厚祚),정후조鄭厚祚,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055377:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055377:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055388:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정휘(丁暉),정휘丁暉,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055388:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055388:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055393:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정휘옹주(貞徽翁主),정휘옹주貞徽翁主,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055393:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055393:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055399:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정흔(鄭忻),정흔鄭忻,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055399:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055399:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055407:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정흠지(鄭欽之),정흠지鄭欽之,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055407:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055407:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055412:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정흥세(鄭興世),정흥세鄭興世,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055412:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055412:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055414:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정흥인(鄭興仁),정흥인鄭興仁,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055414:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055414:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055423:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희검(鄭希儉),정희검鄭希儉,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055423:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055423:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055432:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희등(鄭希登),정희등鄭希登,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055432:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055432:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055434:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희량(鄭熙良),정희량鄭熙良,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055434:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055434:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055435:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희량(鄭希良),정희량鄭希良,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055435:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055435:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055440:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희린(鄭姬鄰),정희린鄭姬鄰,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055440:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055440:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055441:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희맹(丁希孟),정희맹丁希孟,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055441:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055441:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055443:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희발(鄭希發),정희발鄭希發,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055443:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055443:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055445:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희보(鄭煕普),정희보鄭煕普,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055445:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055445:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055446:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희보(鄭希輔),정희보鄭希輔,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055446:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055446:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055455:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희선(鄭希先),정희선鄭希先,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055455:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055455:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055458:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희설(鄭希卨),정희설鄭希卨,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055458:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055458:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055460:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희성(鄭希聖),정희성鄭希聖,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055460:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055460:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055463:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희수(鄭希壽),정희수鄭希壽,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055463:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055463:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055469:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희신(鄭希信),정희신鄭希信,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055469:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055469:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055470:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희안(鄭希顔),정희안鄭希顔,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055470:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055470:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055471:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희언(鄭希彦),정희언鄭希彦,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055471:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055471:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055476:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희왕후윤씨(貞熹王后尹氏),정희왕후윤씨貞熹王后尹氏,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055476:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055476:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055478:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희윤(鄭希尹),정희윤鄭希尹,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055478:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055478:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055486:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희적(鄭熙績),정희적鄭熙績,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055486:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055486:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055489:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희좌(鄭熙佐),정희좌鄭熙佐,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055489:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055489:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055494:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희증(鄭希曾),정희증鄭希曾,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055494:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055494:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055496:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희직(鄭希稷),정희직鄭希稷,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055496:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055496:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055501:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희창(鄭希昌),정희창鄭希昌,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055501:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055501:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055505:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희하(鄭羲河),정희하鄭羲河,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055505:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055505:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055508:sha256-2bfbf7f8ab4b1538,PROVISIONAL,정희홍(鄭希弘),정희홍鄭希弘,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055508:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055508:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055527:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조가석(趙嘉錫),조가석趙嘉錫,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055527:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055527:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055537:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조간(趙簡),조간趙簡,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055537:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055537:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055540:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조간(曺簡),조간曺簡,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055540:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055540:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055541:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조감(趙堪),조감趙堪,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055541:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055541:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055545:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조강(趙棡),조강趙棡,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055545:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055545:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055563:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조건주(曺建周),조건주曺建周,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055563:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055563:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055564:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조건주(曺建周),조건주曺建周,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055564:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055564:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055567:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조견(趙狷),조견趙狷,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055567:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055567:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055572:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조겸익(曺謙益),조겸익曺謙益,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055572:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055572:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055576:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조경(趙儆),조경趙儆,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055576:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055576:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055582:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조경(趙絅),조경趙絅,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055582:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055582:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055583:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조경(趙瓊),조경趙瓊,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055583:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055583:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055586:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조경(趙璟),조경趙璟,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055586:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055586:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055589:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조경(趙璥),조경趙璥,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055589:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055589:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055601:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조경남(趙慶男),조경남趙慶男,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055601:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055601:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055614:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조경망(趙景望),조경망趙景望,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055614:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055614:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055619:sha256-2bfbf7f8ab4b1538,PROVISIONAL,조경보(曺敬甫),조경보曺敬甫,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P055619:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P055619:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
