exam_term_id,canonical_id,match_status,method,version,term_decision_id,graph_release_id
exam-term:bfe301d72c754e884667,canonical:person:39905b63-2090-4002-9bd3-e0ea9b1cd724,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:899f8532ce114e48f761,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c1684917c9b48412d48b,canonical:person:8263a704-9874-4f9a-bcaf-09bbc4b4a487,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4c3ba966e4706d1d5895,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:34a00da166a49210de29,canonical:person:b83986d2-3af0-43b7-9372-ddbedd40d89c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d3de6bb09c45f7ffb31d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:193a9a115eb5b850637f,canonical:person:c972760f-253a-45a7-b796-434635cc4f99,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6f62056603c46abf6191,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e60d1dec2951f5847687,canonical:person:79c14f24-7f1f-40d9-a3e5-d6eaf3a6935c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b5391ee8111375ebd9d8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7e3f73d4bbf4aa632df2,canonical:person:acd7b89c-43dd-4e0b-b6aa-00c9e667c927,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ba0db386e9da27aaee39,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:62cfabe1d258a01f5bad,canonical:person:84a4a6aa-71d5-4b77-903c-c9e0de9cdb77,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9b2623f3ea65b34d6981,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7e864103c76e8bc73355,canonical:person:0cde6c1e-b198-4300-b3ee-db27ad1d6d98,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ab95494d57990619b5f8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:aa821519c484c87e0411,canonical:person:da3313aa-3e56-4113-8115-e37c034bd967,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7f42e7fa728051327569,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:64aabc4d8ab4b389984a,canonical:person:ea3e01f9-584e-4ed6-96bf-1a4752a706f3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4245a603c9d8aea71fe8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:bd6a0e31c2a396b66e84,canonical:person:a74ad229-6faf-4f04-8b18-966ff536f09e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:971ced5ad8a99a3cb325,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:dcba00590f1673fc2066,canonical:person:b72a29b0-f063-40a3-94d9-d07b6d42b879,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4b5dca24961710e80adf,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a4ce46d1506ee53b85e2,canonical:person:94a6c772-a3aa-4f47-9668-190846291933,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ee48e84305253a2fb614,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:62c6d721a927d3de4292,canonical:person:efb636e3-ec1a-4c69-9d50-91a22cc53a25,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9a1c12ff039626c5cb45,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:954a547da26e0c8c698b,canonical:person:8598ebb1-ee6a-45cb-a9f1-90c6465eb7f3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c0fcb11747e94d67540e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:77ddbd2252bbf0263efe,canonical:person:3e7d4fd2-5079-40a1-b656-b3f91ac0641e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4e1481a1d9a80fb47ed1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:00ea1d3c921e8c032ae4,canonical:person:7b05fe3b-2123-498b-83bf-4725f25420c8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e35ae30baf15e2b99397,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:289b2e8df637a5ee7493,canonical:person:d303d1c2-0442-489c-8219-292fed82a0c3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c045b796c92ca34da51f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8cc1fd5f2bc1b53d4acd,canonical:person:df9ac382-1b53-4274-b5cb-8809dcd55b58,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:54796fc8193c487a17db,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ae9bc84571763b980cd7,canonical:person:87444f7e-7425-42ad-b2aa-c1f0e959c125,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b71fc9e413abcd0fd027,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0a2a481afc64f0633cd2,canonical:person:c02bf1c1-ff1d-4cdf-85a2-8da4be84bbca,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:12cec1d909b931895af7,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:83b8ddb2e3fbb953f046,canonical:event:dd554bed-5f28-474e-a764-d2171d4e1157,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1b1bcaac437faf9e3f2d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5dc427b51a0cf1f3fc9f,canonical:person:659668a3-6526-4a4b-9bf7-3d831d900799,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2a1d6b0e07b29a831a4e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0f1f1585a5fcc5389315,canonical:event:c11f251d-7bb1-49a6-852b-ef1c64b2a797,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8bec3b8d75fd6ccee466,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0e3fb4aae3b4aa3130c3,canonical:person:5c70b918-ad40-4457-aba8-63aa1aa5815a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:92d8ca63d545ea5790cb,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0ee983e4702f3daa00ee,canonical:person:8ab4ba05-d9af-426b-b8d3-39910af77ade,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:67aab1ac522f7d7cb9c0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4f522b3db0824b21a9e4,canonical:person:cb4a4888-8482-4fbc-8f8d-487f271d5c51,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ee7d63ba9bb1e042ef20,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6763d991e77624fa2719,canonical:person:505afbde-c26a-4be1-a10a-cd39ff26f8bb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:62271f29e116684ca757,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:cd5ef7194113abc2b5ad,canonical:person:b50093bc-8285-4230-9a97-b7608bd35490,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c6f1d4d362e414154d6c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:97eca0370512a9bd7b41,canonical:event:d5642334-5877-49ab-841d-f54ce2ac53d4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d2b37663d2c2c8ee2a04,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:14f721749f1194b64c29,canonical:person:2662a128-dd81-40ab-9199-2f52128ac442,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:03c6496c36afb6ab5b15,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:1697dc1872722a06e846,canonical:person:a7daacea-0eba-4498-ac28-79d7734b1984,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0c23ad5c1fc138448020,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e5ef35dea631407e2ee2,canonical:person:269be6b2-ec2e-4e58-b76a-2aca2dee849e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:dd73cb73eb9e1ef1b77d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9f556d1688f10ce6f229,canonical:person:61409ecc-f3d9-4b4e-9074-7ef4b59d6e6e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:aa52a51abf0c3fe4141c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a93f8957017778a17059,canonical:concept:cdac3474-5014-4c3e-9ff0-f95c942a0a94,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7f0932717afc64006b8f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2a1ed733a6e07df0c192,canonical:person:30f84df1-843f-49b9-ac82-af9319ac0a9b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d638f23ac4dc136d7ea9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:05312efa2eaba9a7e87a,canonical:person:14d9ddac-fd75-421f-8516-707826deb330,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:829928a68452d42ceeee,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f0fb46956a725e9bf782,canonical:person:1d163a16-2f48-4da9-8fc4-476198c4b9e6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0ed6595e887ab4ac6dc4,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:892e1142dacf46d5fd39,canonical:person:e8390f96-2319-4583-855b-fc22626ada9f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a747d3032bc07b0c5da0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e3ef6c3658f718c69194,canonical:person:61c71143-6ff6-4f5b-941b-6dc383bd2108,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e196396c158331ff46cf,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3031d9549da45dd104e3,canonical:person:05be8247-b795-4c02-a2f5-440e76c5a683,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7b8135edd85a7c8926ea,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0d381854e6bdaec9d3cd,canonical:person:4e57e529-369b-4524-bc9f-2969513a4b29,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:335b9c0ce25074866c30,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c559505089a26a8812b3,canonical:organization:1fc66a6d-cb4d-4235-8dee-8c2f3d1db0e3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9be03dbcc755c08458d9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0746c1bb77265658223c,canonical:person:a046fa8c-26c5-4838-9bad-91bcc7c600fd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0a8e1aed8b6e17776e51,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ae96e3d22ead7458bd40,canonical:person:c0a56ca4-a173-4b27-bb31-56163c80e590,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ecceba57201c8fdf14be,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f6f29ea8faa61d29d1e3,canonical:person:b76e1a36-9043-480b-9d70-7c3f210b0dd0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b72b93701be702cc709f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8f7f124b8cf1ff654a94,canonical:person:81d221cc-92e2-4673-8193-6529ec7ac4c2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:15f09c8317ef84daa96e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:da86370a08dad780db6b,canonical:concept:780c76ca-f293-45b9-a7c1-53315ab4acde,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d54cf7f124ce66b9bd7b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:585f22a9d1d3df1a8a7d,canonical:person:d5039d56-552b-496d-afd0-deaacaaf852b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3e67927fbd28b942fad1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:229c48d89b6288a5eba7,canonical:person:5ce2110c-963b-402a-881b-361a93aaf12b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:229204009889eb50faa2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2c5770f998b4c5bc4c05,canonical:person:ff8b1596-3d4b-4dc7-a93e-d41934810175,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:69f0eed436d2fc9d83ba,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8e1342163c803260f6ca,canonical:person:1144907f-cc1b-4f1d-a0fa-3aac9376c35d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:862aa68bc39afb39e7ff,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a89763101f7716a55d48,canonical:person:3202a7a3-9079-4074-b6df-e1a712892d31,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2aae9d21426ff6f41bd9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a22c3dfaf6ac52eb503e,canonical:concept:0f886836-cded-4a87-ab27-e19438f9ebfc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:da92c76e6271754487c4,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:101111fbedb0dc82df0c,canonical:person:e9f701c7-9aee-45d7-9599-b95d82e93cd1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:77bfb3584e2819007c1b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a2100579581d61fc12c8,canonical:person:5f10022d-2ca0-4a2f-a68b-99192d96f747,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ec22dda2f1dc30b2e004,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:97bb2d198998a86c3dcf,canonical:organization:38df1c0d-0f9e-4775-ae91-1dbdf2d7f284,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:31c7b777f4b4d98aee31,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6dd7b37bea139fa034af,canonical:person:e3f8503d-e88b-4239-b1cf-e1793c55b371,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:423be07c1c19360e8b75,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c7c7029ec4f3f08466f3,canonical:work:5187e6e7-6ba9-4bda-93a5-b9feb3aca2da,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7132638a36c33e2bd7e9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d3b20a8c4ca3ba5d5050,canonical:person:0abe497f-ed64-40a7-a7eb-961777ad3400,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d283d91a3667334caf89,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:598e780cc2bd63306478,canonical:person:5b255f58-cbd0-4344-973a-115f92847136,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:134e103ad28d6cec28b7,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7110c932e59ece536eaf,canonical:person:ec54ebc4-2036-43d8-9ec9-073a1fdb5e21,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:371741c87bedf4bdbd74,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:64fc86da652f659b8072,canonical:person:c4535078-8b05-43ce-8f42-aef87e59ea73,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6af9a8b3b5a184183525,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7919609355dd5fadc1ca,canonical:person:ee9cabae-c493-4d61-9e34-abc704aa90a5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:03b59568da6925574800,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2a96efda2c6f746405b3,canonical:event:1c03f903-db8b-4a2e-ae00-f86b05b81c7f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:35dff58d1c25a4ad9698,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0ddadaa9ea762545f547,canonical:person:df26b07a-2622-402d-9882-a33be222b4b1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e2cb5b61b49ea7262600,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:455f8e4a387b186e42ba,canonical:person:7d23491e-b6e0-416c-823d-b81514a06e4e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1abe078813d9be3019ae,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d91a978c833c65a51ba5,canonical:person:668d9a38-8320-4920-a692-ed80e3edc991,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7d9b095ca9b9773b0f7c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c9c9766c814fa7768713,canonical:concept:e6aa2d9f-fcbf-43c2-ab49-c1d4501e8aea,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5b5f25242af968582766,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2e1976777448ad5adea4,canonical:person:46147a35-a601-434e-96d3-31b61b6e3749,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cf9b657ce99d61bb8290,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:cbef05852f7e66d80279,canonical:concept:1a8fcbd7-9977-49f9-91f4-046baff26ba8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:088fa2f904ae6f3c11f3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:550503acaf2b5054d1f6,canonical:person:e059b50a-6a6a-4026-9a96-51ba1a4dea10,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ee6ea46fee1f65558b10,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a492d24ea3d0b13ce860,canonical:person:25d0d471-118f-4f90-9645-e2c891871c78,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cf2bc054b8e84841dcea,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:cf13c77612e0a3c3734d,canonical:organization:7c40093f-ab83-4d23-926d-29d11f22e04b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3ba594de4217bb31019e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e15c6e9f860484b4be27,canonical:event:2211d640-5cab-437e-8ec6-993bc359633c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fd6615a7118ceb26e16b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3f907e12bc9ff816e18e,canonical:concept:736fca74-7887-4381-ae19-a81cf15acb24,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e873f84dedeb6246883a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d8a846c83ac0572c94de,canonical:concept:f75690d8-d7df-4c3c-a855-d8806a51451a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f4258c9e6de10b72129f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:defea4dba090db85772f,canonical:person:6003a7b2-c559-4a77-a193-537ee9770d11,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6eb9fe8b4c06f75653ed,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b7e7b5add4ce2d06d660,canonical:person:9b8116ee-d441-417e-9070-642955ac96d9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e467b92f6280882dd5c6,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:214b3d2e643b39a64ae2,canonical:person:d8ac438f-bfb2-48b3-b1e4-e9248d31a602,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1e0ee560ff88c8e5dbc9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:16b27d20e05f7b4b0b0f,canonical:person:e4f219dd-4b8f-486b-9d44-fc00574e3e22,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:643f2d481921153c2d2b,korean-history-fact-graph-2026-07-28-contextual-v7
