source_record_id,source,source_key,source_release,source_metadata_json,graph_release_id
AKS:ARTICLE:E0002079:sha256-7515b6340166226d,AKS,E0002079,sha256-7515b6340166226d,"{""aliases"": [""검관(檢官)"", ""복검관(覆檢官)"", ""삼검관(三檢官)"", ""초검관(初檢官)""], ""definition"": ""조선시대 변사자(變死者)의 시체를 검사하던 관원."", ""eid"": ""E0002079"", ""era"": ""조선/조선 전기 | 조선/조선 후기"", ""headword"": ""검시관"", ""headword_origin"": ""검시관(檢屍官)"", ""origin"": ""檢屍官"", ""primary_type"": ""제도/관직"", ""primary_type_part"": ""제도"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002079""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002111:sha256-7515b6340166226d,AKS,E0002111,sha256-7515b6340166226d,"{""aliases"": [""겁련구(怯憐口)""], ""definition"": ""고려 후기, 몽골의 공주를 따라온 사속인(私屬人)."", ""eid"": ""E0002111"", ""era"": ""고려/고려 후기"", ""headword"": ""겁령구"", ""headword_origin"": ""겁령구(怯怜口)"", ""origin"": ""怯怜口"", ""primary_type"": ""제도/관직"", ""primary_type_part"": ""제도"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002111""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002130:sha256-7515b6340166226d,AKS,E0002130,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""조선 전기의 문신·학자 이이가 초학(初學)의 향방을 정하지 못한 제자들을 가르치기 위한 목적으로 1577년에 간행한 예서."", ""eid"": ""E0002130"", ""era"": ""조선/조선 전기"", ""headword"": ""격몽요결"", ""headword_origin"": ""격몽요결(擊蒙要訣)"", ""origin"": ""擊蒙要訣"", ""primary_type"": ""문헌/고서"", ""primary_type_part"": ""문헌"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002130""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002145:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002145:sha256-7515b6340166226d,sha256-7515b6340166226d,"{""evidence_kind"": ""OFFICIAL_DESCRIPTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002145""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002178:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002178:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002178""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002203:sha256-7515b6340166226d,AKS,E0002203,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""1751년(영조 27), 균역법의 실시로 감축된 재원을 확보하기 위해 토지에 새롭게 부과한 세금."", ""eid"": ""E0002203"", ""era"": ""조선/조선 후기"", ""headword"": ""결작"", ""headword_origin"": ""결작(結作)"", ""origin"": ""結作"", ""primary_type"": ""제도/법령·제도"", ""primary_type_part"": ""제도"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002203""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002291:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002291:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002291""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002294:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002294:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002294""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002296:sha256-7515b6340166226d,AKS,E0002296,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""『경제육전』의 원전과 속전(續典), 그리고 법령을 종합해 편찬한 조선시대 기본 법제서."", ""eid"": ""E0002296"", ""era"": ""조선/조선 전기 | 조선/조선 후기"", ""headword"": ""경국대전"", ""headword_origin"": ""경국대전(經國大典)"", ""origin"": ""經國大典"", ""primary_type"": ""문헌/고서"", ""primary_type_part"": ""문헌"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002296""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002315:sha256-7515b6340166226d,AKS,E0002315,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""대한민국의 중서부에 위치한 도."", ""eid"": ""E0002315"", ""era"": ""현대"", ""headword"": ""경기도"", ""headword_origin"": ""경기도(京畿道)"", ""origin"": ""京畿道"", ""primary_type"": ""지명/행정지명·마을"", ""primary_type_part"": ""지명"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002315""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002368:sha256-7515b6340166226d,AKS,E0002368,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""고려 후기에, 교위, 사심관, 장군 등을 역임한 무신."", ""eid"": ""E0002368"", ""era"": ""고려/고려 전기 | 고려/고려 후기"", ""headword"": ""경대승"", ""headword_origin"": ""경대승(慶大升)"", ""origin"": ""慶大升"", ""primary_type"": ""인물/전통 인물"", ""primary_type_part"": ""인물"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002368""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002424:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002424:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002424""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002434:sha256-7515b6340166226d,AKS,E0002434,sha256-7515b6340166226d,"{""aliases"": [""북궐(北闕)""], ""definition"": ""서울특별시 종로구 세종로에 있는 조선전기에 창건되어 정궁으로 이용된 궁궐. 정궁."", ""eid"": ""E0002434"", ""era"": ""조선/조선 전기"", ""headword"": ""경복궁"", ""headword_origin"": ""경복궁(景福宮)"", ""origin"": ""景福宮"", ""primary_type"": ""유적/건물"", ""primary_type_part"": ""유적"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002434""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002442:sha256-7515b6340166226d,AKS,E0002442,sha256-7515b6340166226d,"{""aliases"": [""근정전""], ""definition"": ""서울특별시 종로구 경복궁에 있는 조선시대 국가의 중대한 의식을 거행하던 궁궐건물. 전각."", ""eid"": ""E0002442"", ""era"": ""조선/조선 전기 | 조선/조선 후기"", ""headword"": ""경복궁 근정전"", ""headword_origin"": ""경복궁 근정전(景福宮 勤政殿)"", ""origin"": ""景福宮 勤政殿"", ""primary_type"": ""유적/건물"", ""primary_type_part"": ""유적"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002442""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002463:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002463:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002463""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002509:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002509:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002509""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002520:sha256-7515b6340166226d,AKS,E0002520,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""대한민국의 남동부에 위치한 도."", ""eid"": ""E0002520"", ""era"": ""현대"", ""headword"": ""경상북도"", ""headword_origin"": ""경상북도(慶尙北道)"", ""origin"": ""慶尙北道"", ""primary_type"": ""지명/행정지명·마을"", ""primary_type_part"": ""지명"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002520""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002563:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002563:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002563""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002596:sha256-7515b6340166226d,AKS,E0002596,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""조선후기 실학자 정약용이 행정기구의 개편을 비롯한 관제·토지제도·부세제도 등 모든 제도의 개혁원리를 제시하여 1817년에 저술한 정책서."", ""eid"": ""E0002596"", ""era"": ""조선/조선 후기"", ""headword"": ""경세유표"", ""headword_origin"": ""경세유표(經世遺表)"", ""origin"": ""經世遺表"", ""primary_type"": ""문헌/고서"", ""primary_type_part"": ""문헌"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002596""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002611:sha256-7515b6340166226d,AKS,E0002611,sha256-7515b6340166226d,"{""aliases"": [""김부(金傅)""], ""definition"": ""통일신라의 제56대(재위: 927년~935년) 왕."", ""eid"": ""E0002611"", ""era"": ""고대/남북국/통일신라 | 고려/고려 전기"", ""headword"": ""경순왕"", ""headword_origin"": ""경순왕(敬順王)"", ""origin"": ""敬順王"", ""primary_type"": ""인물/전통 인물"", ""primary_type_part"": ""인물"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002611""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002635:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002635:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002635""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002669:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002669:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002669""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002678:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002678:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002678""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002681:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002681:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002681""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002685:sha256-7515b6340166226d,AKS,E0002685,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""고려·조선시대 국왕의 학문 지도와 치도 강론을 위하여 설치한 경연의 관직."", ""eid"": ""E0002685"", ""era"": ""고려/고려 전기 | 조선"", ""headword"": ""경연관"", ""headword_origin"": ""경연관(經筵官)"", ""origin"": ""經筵官"", ""primary_type"": ""제도/관직"", ""primary_type_part"": ""제도"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002685""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002706:sha256-7515b6340166226d,AKS,E0002706,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""서울특별시 종로구에 있는 조선후기 제23대 순조의 생모인 수빈박씨의 사당."", ""eid"": ""E0002706"", ""era"": ""조선/조선 후기"", ""headword"": ""경우궁"", ""headword_origin"": ""경우궁(景祐宮)"", ""origin"": ""景祐宮"", ""primary_type"": ""유적/건물"", ""primary_type_part"": ""유적"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002706""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002742:sha256-7515b6340166226d,AKS,E0002742,sha256-7515b6340166226d,"{""aliases"": [""혜경궁 홍씨""], ""definition"": ""조선 후기 제21대 영조의 아들 장조(莊祖)의 왕비."", ""eid"": ""E0002742"", ""era"": ""조선/조선 후기"", ""headword"": ""헌경왕후"", ""headword_origin"": ""헌경왕후(獻敬王后)"", ""origin"": ""獻敬王后"", ""primary_type"": ""인물/전통 인물"", ""primary_type_part"": ""인물"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002742""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002757:sha256-7515b6340166226d,AKS,E0002757,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""1420년(세종 2) 주자소(鑄字所)에서 만든 동활자."", ""eid"": ""E0002757"", ""era"": ""조선/조선 전기"", ""headword"": ""경자자"", ""headword_origin"": ""경자자(庚子字)"", ""origin"": ""庚子字"", ""primary_type"": ""물품"", ""primary_type_part"": ""물품"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002757""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002781:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002781:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002781""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002785:sha256-7515b6340166226d,AKS,E0002785,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""조선전기 문신·학자 정도전이 『조선경국전』 중 치전(治典)의 내용을 보완하여 1395년에 편찬한 정치서."", ""eid"": ""E0002785"", ""era"": ""조선/조선 전기 | 조선/조선 후기"", ""headword"": ""경제문감"", ""headword_origin"": ""경제문감(經濟文鑑)"", ""origin"": ""經濟文鑑"", ""primary_type"": ""문헌/고서"", ""primary_type_part"": ""문헌"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002785""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002788:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002788:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002788""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002792:sha256-7515b6340166226d,AKS,E0002792,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""1397년 편찬·반포된 조선시대 최초의 공적인 법제서."", ""eid"": ""E0002792"", ""era"": ""조선/조선 전기 | 조선/조선 후기"", ""headword"": ""경제육전"", ""headword_origin"": ""경제육전(經濟六典)"", ""origin"": ""經濟六典"", ""primary_type"": ""문헌/고서"", ""primary_type_part"": ""문헌"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002792""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002912:sha256-7515b6340166226d,AKS,E0002912,sha256-7515b6340166226d,"{""aliases"": [""경저리""], ""definition"": ""고려·조선시대 중앙과 지방 관청의 연락 사무를 담당하기 위하여, 지방 수령이 서울에 파견해둔 아전, 또는 향리."", ""eid"": ""E0002912"", ""era"": ""고려/고려 전기 | 조선"", ""headword"": ""경주인"", ""headword_origin"": ""경주인(京主人)"", ""origin"": ""京主人"", ""primary_type"": ""제도/관직"", ""primary_type_part"": ""제도"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002912""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002918:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002918:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002918""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002980:sha256-7515b6340166226d,AKS,E0002980,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""강원도 강릉시에 있는 고려후기 강원도 존무사 박숙정이 건립한 누정. 누각·조경건축물."", ""eid"": ""E0002980"", ""era"": ""고려/고려 후기"", ""headword"": ""경포대"", ""headword_origin"": ""경포대(鏡浦臺)"", ""origin"": ""鏡浦臺"", ""primary_type"": ""유적/건물"", ""primary_type_part"": ""유적"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002980""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002986:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002986:sha256-7515b6340166226d,,"{""evidence_kind"": ""OFFICIAL_TEXT_CLAUSE"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002986""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002988:sha256-7515b6340166226d,AKS,E0002988,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""고려시대 지방에 파견한 교수직."", ""eid"": ""E0002988"", ""era"": ""고려/고려 전기 | 고려/고려 후기"", ""headword"": ""경학박사"", ""headword_origin"": ""경학박사(經學博士)"", ""origin"": ""經學博士"", ""primary_type"": ""제도/법령·제도"", ""primary_type_part"": ""제도"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002988""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0002989:sha256-7515b6340166226d,AKS,AKS:ARTICLE:E0002989:sha256-7515b6340166226d,sha256-7515b6340166226d,"{""evidence_kind"": ""OFFICIAL_DESCRIPTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0002989""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0003036:sha256-7515b6340166226d,AKS,E0003036,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""서울특별시 종로구 신문로에 있는 조선후기 왕의 피우(避寓)를 위한 이궁으로 건립된 궁궐."", ""eid"": ""E0003036"", ""era"": ""조선/조선 후기"", ""headword"": ""경희궁"", ""headword_origin"": ""경희궁(慶熙宮)"", ""origin"": ""慶熙宮"", ""primary_type"": ""유적/건물"", ""primary_type_part"": ""유적"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0003036""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0003058:sha256-7515b6340166226d,AKS,E0003058,sha256-7515b6340166226d,"{""aliases"": [""보탑실련(寶塔實憐)"", ""한국장공주(韓國長公主)""], ""definition"": ""고려, 제26대 충선왕의 왕비."", ""eid"": ""E0003058"", ""era"": ""고려/고려 후기"", ""headword"": ""계국대장공주"", ""headword_origin"": ""계국대장공주(薊國大長公主)"", ""origin"": ""薊國大長公主"", ""primary_type"": ""인물/전통 인물"", ""primary_type_part"": ""인물"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0003058""}",korean-history-fact-graph-2026-07-27-contextual-v1
AKS:ARTICLE:E0003096:sha256-7515b6340166226d,AKS,E0003096,sha256-7515b6340166226d,"{""aliases"": [], ""definition"": ""고구려 왕실소속의 단위 정치체."", ""eid"": ""E0003096"", ""era"": ""고대/삼국/고구려"", ""headword"": ""계루부"", ""headword_origin"": ""계루부(桂婁部)"", ""origin"": ""桂婁部"", ""primary_type"": ""제도/법령·제도"", ""primary_type_part"": ""제도"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0003096""}",korean-history-fact-graph-2026-07-27-contextual-v1
