entity_id,source_record_id,graph_release_id
provisional:source_record:ITKC:PERSON:P029328:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029328:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029329:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029329:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0402:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0402:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P052764:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P052764:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0403:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0403:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0404:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0404:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006522:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006522:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P031400:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P031400:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0405:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0405:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0406:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0406:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P037876:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P037876:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0407:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0407:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P020379:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P020379:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059707:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P059707:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0408:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0408:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0410:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0410:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0412:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0412:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P001139:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P001139:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0413:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0413:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0416:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0416:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0417:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0417:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0418:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0418:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0419:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0419:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029224:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029224:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029226:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029226:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029311:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029311:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P064538:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P064538:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0420:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0420:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0421:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0421:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0423:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0423:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057981:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P057981:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060251:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060251:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0424:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0424:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P051407:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P051407:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060627:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060627:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0425:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0425:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0426:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0426:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0427:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0427:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029189:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029189:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P053119:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P053119:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0428:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0428:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P004179:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P004179:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029307:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029307:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P036465:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P036465:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059082:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P059082:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0429:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0429:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011067:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011067:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P030850:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P030850:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060976:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060976:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0430:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0430:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0432:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0432:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058283:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P058283:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0437:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0437:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008037:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008037:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061303:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P061303:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0439:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0439:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0442:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0442:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0443:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0443:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0445:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0445:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0446:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0446:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0447:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0447:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0449:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0449:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P064643:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P064643:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P064900:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P064900:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0450:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0450:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0452:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0452:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061279:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P061279:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0453:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0453:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029292:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029292:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0454:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0454:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0455:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0455:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0456:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0456:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0457:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0457:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0458:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0458:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0459:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0459:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0462:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0462:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0463:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0463:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0464:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0464:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P049995:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P049995:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0465:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0465:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0470:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0470:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0471:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0471:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0473:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0473:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029276:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029276:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029305:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029305:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P031965:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P031965:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P043828:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P043828:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P044780:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P044780:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0474:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0474:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0475:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0475:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0476:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0476:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002369:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002369:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021990:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P021990:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022095:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P022095:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058847:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P058847:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060706:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060706:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060966:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060966:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P064525:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P064525:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0477:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0477:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P005907:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P005907:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P041813:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P041813:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0479:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0479:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011285:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011285:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012039:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012039:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012302:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012302:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0480:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0480:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007950:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007950:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010920:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010920:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P015929:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P015929:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P017654:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P017654:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0482:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0482:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P018154:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P018154:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029208:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029208:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029953:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029953:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055275:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P055275:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0483:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0483:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P001144:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P001144:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029136:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029136:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029287:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029287:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057608:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P057608:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P063359:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P063359:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0484:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0484:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029665:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029665:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0485:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0485:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0486:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0486:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010391:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010391:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0487:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0487:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0488:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0488:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:EVENT:ITKC_PH_1294A_0489:sha256-b824cb8eb9575bbc,ITKC:EVENT:ITKC_PH_1294A_0489:sha256-b824cb8eb9575bbc,korean-history-fact-graph-2026-07-27-contextual-v1
