exam_term_id,term,normalized_term,term_variants_json,resolution_case_ids_json,categories_json,entity_type_proposals_json,problem_count,problem_ids_json,source_link_status,normalization_policy_version,resolution_policy_version,search_text,resolution_status,target_count,target_resolution_status,exact_search_eligible,retrieval_eligible,fact_retrieval_eligible,terminal_fact_retrieval_eligible,graph_release_id
exam-term:02e917eb316287b0c975,목곽,목곽,"[""목곽""]","[""resolution-case:0e6c9e3f3a6422e2aaa6""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_img_73_04""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,목곽,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:02eced35965ac995f0fa,황사영,황사영,"[""황사영""]","[""resolution-case:4e570060b9e26be27ade""]","[""인물""]","[""Person""]",10,"[""cj_v41_0072"", ""cj_v41_0785"", ""cj_v41_0824"", ""cj_v41_0925"", ""cj_v41_0974"", ""cj_v41_1074"", ""cj_v41_1121"", ""cj_v41_1170"", ""cj_v41_1311"", ""cj_v41_1459""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,황사영,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:02ef24d789b412b6c4b7,척왜양창의,척왜양창의,"[""척왜양창의""]","[""resolution-case:a1959d85ee13887d4b0b""]","[""사상""]","[""Concept""]",1,"[""cj_v41_0453""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,척왜양창의,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:02f040d8ff3c8397ec68,주희,주희,"[""주희""]","[""resolution-case:2a3ef4d91c56f7cc7285""]","[""인물""]","[""Person""]",1,"[""cj_v41_1446""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,주희,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:02fbbbecf0851d1d9aa9,여운형,여운형,"[""여운형""]","[""resolution-case:0b2607e5f46fa3652d24""]","[""인물""]","[""Person""]",9,"[""cj_v41_0092"", ""cj_v41_0797"", ""cj_v41_0845"", ""cj_v41_0990"", ""cj_v41_1043"", ""cj_v41_1089"", ""cj_v41_1282"", ""cj_v41_1381"", ""cj_v41_1427""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,여운형,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:030e4985785f7d3ede98,거위이,거위이,"[""거위이""]","[""resolution-case:23825b8afd212e294bd3""]","[""인물""]","[""Person""]",1,"[""cj_v41_0483""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,거위이,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:031684d4d35a9ec16cc3,천리경,천리경,"[""천리경""]","[""resolution-case:f8215e2c8beae79e9690""]","[""유물""]","[""Heritage""]",1,"[""cj_v41_0162""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,천리경,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:031bc084692756bef540,자기 회사,자기회사,"[""자기 회사""]","[""resolution-case:e8129048f2003f23a073""]","[""기관""]","[""Institution""]",1,"[""cj_v41_0178""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,자기 회사,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:031d91380c63e7a01b8b,21세기 새로운 한일 파트너십 공동선언,이십일세기새로운한일파트너십공동선언,"[""21세기 새로운 한일 파트너십 공동선언""]","[""resolution-case:337458e5d50529cd67ae""]","[""문헌""]","[""Work""]",1,"[""cj_v41_0900""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,21세기 새로운 한일 파트너십 공동선언,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:0331b39fe1c57c9e7a0f,중학교 입시 제도,중학교입시제도,"[""중학교 입시 제도""]","[""resolution-case:76ef91aa21bc1d8ee695""]","[""제도""]","[""Concept""]",2,"[""cj_v41_0376"", ""cj_v41_1140""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,중학교 입시 제도,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:0334d2dc444c0e5684c0,천주실의,천주실의,"[""천주실의""]","[""resolution-case:2bf03ebd4b31b3e7ffa6""]","[""문헌""]","[""Work""]",3,"[""cj_v41_0639"", ""cj_v41_0785"", ""cj_v41_img_66_24""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,천주실의,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:033e8c2013232b325e6a,스탈린,스탈린,"[""스탈린""]","[""resolution-case:ce6d6dcc78cfb13e529b""]","[""인물""]","[""Person""]",3,"[""cj_v41_0280"", ""cj_v41_0369"", ""cj_v41_1178""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,스탈린,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03418251a57b5475c38b,무신 정변,무신정변,"[""무신 정변""]","[""resolution-case:003f73218d20d0902454""]","[""사건""]","[""Event""]",6,"[""cj_v41_0013"", ""cj_v41_0014"", ""cj_v41_0726"", ""cj_v41_0768"", ""cj_v41_0816"", ""cj_v41_1397""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,무신 정변,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03494a33d0a7755be59b,화성능행도,화성능행도,"[""화성능행도""]","[""resolution-case:39b296a9796b3dc3f766""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_0973""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,화성능행도,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03647de532de1a456de2,계훈제,계훈제,"[""계훈제""]","[""resolution-case:2967c8bfaa7a7417bd11""]","[""인물""]","[""Person""]",2,"[""cj_v41_0518"", ""cj_v41_1090""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,계훈제,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:036521e22956e7b9a2e3,우시중,우시중,"[""우시중""]","[""resolution-case:0ac23ed6ff7dacb413d8""]","[""제도""]","[""Concept""]",1,"[""cj_v41_1161""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,우시중,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:0377504d0e9e791e5fea,이토 히로부미,이토히로부미,"[""이토 히로부미""]","[""resolution-case:0d1be1af1a111b433966""]","[""인물""]","[""Person""]",13,"[""cj_v41_0084"", ""cj_v41_0132"", ""cj_v41_0176"", ""cj_v41_0322"", ""cj_v41_0460"", ""cj_v41_0507"", ""cj_v41_0600"", ""cj_v41_0838"", ""cj_v41_0882"", ""cj_v41_1079"", ""cj_v41_1179"", ""cj_v41_1369"", ""cj_v41_1473""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,이토 히로부미,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03937fd9d50e1a680973,건원,건원,"[""건원""]","[""resolution-case:db3cc0cea0c3532ea5db""]","[""제도""]","[""Concept""]",7,"[""cj_v41_0053"", ""cj_v41_0100"", ""cj_v41_0246"", ""cj_v41_0624"", ""cj_v41_0953"", ""cj_v41_1292"", ""cj_v41_1433""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,건원,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:0396fa22a015aa810d75,만부교 사건,만부교사건,"[""만부교 사건""]","[""resolution-case:e95f448445b6c968fd35""]","[""사건""]","[""Event""]",2,"[""cj_v41_0248"", ""cj_v41_0958""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,만부교 사건,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03a4aeca3c08982eb92f,항마군,항마군,"[""항마군""]","[""resolution-case:b256845dc9c9130676de""]","[""기관""]","[""Institution""]",9,"[""cj_v41_0056"", ""cj_v41_0202"", ""cj_v41_0343"", ""cj_v41_0629"", ""cj_v41_0772"", ""cj_v41_1011"", ""cj_v41_1158"", ""cj_v41_1253"", ""cj_v41_1357""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,항마군,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03bf48e24ba256a20bcd,제1차 남북 정상회담,제일차남북정상회담,"[""제1차 남북 정상회담""]","[""resolution-case:6a3313580fde43e952b5""]","[""사건""]","[""Event""]",1,"[""cj_v41_1335""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,제1차 남북 정상회담,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03c3c992987c8f679e97,장용영,장용영,"[""장용영""]","[""resolution-case:a2ae8e98f43fe544af4a""]","[""기관""]","[""Institution""]",21,"[""cj_v41_0027"", ""cj_v41_0071"", ""cj_v41_0099"", ""cj_v41_0160"", ""cj_v41_0214"", ""cj_v41_0259"", ""cj_v41_0309"", ""cj_v41_0359"", ""cj_v41_0449"", ""cj_v41_0494"", ""cj_v41_0590"", ""cj_v41_0641"", ""cj_v41_0689"", ""cj_v41_0737"", ""cj_v41_1020"", ""cj_v41_1113"", ""cj_v41_1166"", ""cj_v41_1220"", ""cj_v41_1310"", ""cj_v41_1361"", ""cj_v41_img_73_27""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,장용영,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03c4199f4d899dee294e,송악명당기,송악명당기,"[""송악명당기""]","[""resolution-case:a85261dddd7f2ad221eb""]","[""문헌""]","[""Work""]",1,"[""cj_v41_1147""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,송악명당기,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03c95f2d2b50fabfaa2d,조준,조준,"[""조준""]","[""resolution-case:109da3e443e2639cdc3c""]","[""인물""]","[""Person""]",6,"[""cj_v41_0016"", ""cj_v41_0112"", ""cj_v41_0535"", ""cj_v41_0631"", ""cj_v41_1161"", ""cj_v41_1355""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,조준,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03ce0b24fc324ed805f3,변효문,변효문,"[""변효문""]","[""resolution-case:27f51483d2a916b5771d""]","[""인물""]","[""Person""]",1,"[""cj_v41_0166""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,변효문,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03d1b433fd513151c3ad,고조선,고조선,"[""고조선""]","[""resolution-case:0b7cc880aa0a2bbb1b9c""]","[""국가""]","[""Polity""]",9,"[""cj_v41_0207"", ""cj_v41_0253"", ""cj_v41_0344"", ""cj_v41_0534"", ""cj_v41_0584"", ""cj_v41_0691"", ""cj_v41_0966"", ""cj_v41_1254"", ""cj_v41_1483""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,고조선,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03e4b0b8b80479460a8b,여성가족부,여성가족부,"[""여성가족부""]","[""resolution-case:0ee182926b95c97e964a""]","[""기관""]","[""Institution""]",1,"[""cj_v41_1140""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,여성가족부,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03f08a382cf9e02277bb,조계,조계,"[""조계""]","[""resolution-case:8776babdfcbd07638f97""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0502""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,조계,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03f8f2c0f34444d3affc,양주,양주,"[""양주""]","[""resolution-case:d6f0eb5c377d444f7dcf""]","[""지명""]","[""Place""]",2,"[""cj_v41_0007"", ""cj_v41_0200""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,양주,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:03fa5fcc6960e76b7d00,대한통의부,대한통의부,"[""대한통의부""]","[""resolution-case:af057c0c44fa8d549f07""]","[""기관""]","[""Institution""]",1,"[""cj_v41_0749""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,대한통의부,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:0422832c894bfab3edf5,사찬,사찬,"[""사찬""]","[""resolution-case:aecd77026ef0ab5016fc""]","[""제도""]","[""Concept""]",6,"[""cj_v41_0337"", ""cj_v41_0431"", ""cj_v41_0525"", ""cj_v41_0904"", ""cj_v41_1243"", ""cj_v41_1291""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,사찬,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:0423420f871dce06bd6e,청계천 준설,청계천준설,"[""청계천 준설""]","[""resolution-case:ba688391bb1edacde185""]","[""정책""]","[""Concept""]",1,"[""cj_v41_0776""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,청계천 준설,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04382024c699f128c269,삼국 통일,삼국통일,"[""삼국 통일""]","[""resolution-case:90baa1ac4325971b95f6""]","[""사건""]","[""Event""]",2,"[""cj_v41_0951"", ""cj_v41_1292""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,삼국 통일,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:043939ff2426af5a8a1f,인삼국,인삼국,"[""인삼국""]","[""resolution-case:e1a760bf2f3551666b28""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0969""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,인삼국,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:044dcacd540ba4a91781,이시애의 난,이시애의난,"[""이시애의 난""]","[""resolution-case:de351a54006685a267f5""]","[""사건""]","[""Event""]",7,"[""cj_v41_0110"", ""cj_v41_0396"", ""cj_v41_0967"", ""cj_v41_1015"", ""cj_v41_1111"", ""cj_v41_1213"", ""cj_v41_1306""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,이시애의 난,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:047ebea5f7867d42c124,기해예송,기해예송,"[""기해예송""]","[""resolution-case:0a5655e300e26193c3a2""]","[""사건""]","[""Event""]",5,"[""cj_v41_0731"", ""cj_v41_1022"", ""cj_v41_1114"", ""cj_v41_1218"", ""cj_v41_1308""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,기해예송,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:0484807a5b881dd01742,묵소,묵소,"[""묵소""]","[""resolution-case:22cbde3e3aee10333b51"", ""resolution-case:f2ec74903f744aaf83da""]","[""기관"", ""제도""]","[""Concept"", ""Institution""]",2,"[""cj_v41_1352"", ""cj_v41_img_77_13""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,묵소,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:048d505e45bd50ce03f7,단종 복위 운동,단종복위운동,"[""단종 복위 운동""]","[""resolution-case:1898e3ce5cf7e2782bfb""]","[""사건""]","[""Event""]",3,"[""cj_v41_0304"", ""cj_v41_0395"", ""cj_v41_1211""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,단종 복위 운동,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:048ff67e715fa8020fe6,이반 세스타코프,이반세스타코프,"[""이반 세스타코프""]","[""resolution-case:3b4787bd255227531b17""]","[""인물""]","[""Person""]",1,"[""cj_v41_0268""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,이반 세스타코프,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04998bfccde993cb0794,절영도,절영도,"[""절영도""]","[""resolution-case:f498cfd24790b7cdfac7""]","[""지명""]","[""Place""]",3,"[""cj_v41_0462"", ""cj_v41_0790"", ""cj_v41_1171""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,절영도,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:049a4a13d116687ad0f1,홍길동전,홍길동전,"[""홍길동전""]","[""resolution-case:459f512193e90746d169""]","[""문헌""]","[""Work""]",3,"[""cj_v41_0496"", ""cj_v41_0828"", ""cj_v41_1266""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,홍길동전,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04a92cbf396f97d31f60,개주,개주,"[""개주""]","[""resolution-case:3be18ecf83aaea1885f0""]","[""지명""]","[""Place""]",1,"[""cj_v41_1025""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,개주,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04ab5393ba7a85f2ce0d,예빈성,예빈성,"[""예빈성""]","[""resolution-case:2c479fbff1990946c3ef""]","[""기관""]","[""Institution""]",1,"[""cj_v41_1007""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,예빈성,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04c04f5ee12416dd112a,유기,유기,"[""유기""]","[""resolution-case:8ce92b16efaee43334d4""]","[""문헌""]","[""Work""]",2,"[""cj_v41_1098"", ""cj_v41_1393""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,유기,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04cc26cd053b042fbad3,호조,호조,"[""호조""]","[""resolution-case:5ea9e118520b56e8539f""]","[""기관""]","[""Institution""]",2,"[""cj_v41_0249"", ""cj_v41_1018""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,호조,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04cc331d4368bbb20b52,마애불,마애불,"[""마애불""]","[""resolution-case:e29e766dd8ce242d0607""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_img_53_09""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,마애불,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04cc7567a03533d3bf2e,강화 석릉,강화석릉,"[""강화 석릉""]","[""resolution-case:de9a5f9ec6aded22a176""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_1447""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,강화 석릉,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04ce9c35f997328e83f5,삼국유사,삼국유사,"[""삼국유사""]","[""resolution-case:f90c4c44454f01b06297""]","[""문헌""]","[""Work""]",13,"[""cj_v41_0004"", ""cj_v41_0055"", ""cj_v41_0060"", ""cj_v41_0147"", ""cj_v41_0206"", ""cj_v41_0341"", ""cj_v41_0393"", ""cj_v41_0761"", ""cj_v41_0865"", ""cj_v41_0904"", ""cj_v41_1448"", ""cj_v41_1496"", ""cj_v41_img_62_05""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,삼국유사,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04f62c59a7e4aa0c8aa2,완당,완당,"[""완당""]","[""resolution-case:d11fbffd878097c11403""]","[""인물""]","[""Person""]",1,"[""cj_v41_0784""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,완당,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04f7f8c6521aa69defa1,대한독립군,대한독립군,"[""대한독립군""]","[""resolution-case:ec1a0f6c7ba373879442""]","[""기관""]","[""Institution""]",3,"[""cj_v41_0180"", ""cj_v41_0463"", ""cj_v41_0602""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,대한독립군,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:04ffb5f1127668572029,오회영,오회영,"[""오회영""]","[""resolution-case:cf77d6ac87765235abce""]","[""인물""]","[""Person""]",1,"[""cj_v41_0556""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,오회영,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:0505f17679bae999a146,청와대,청와대,"[""청와대""]","[""resolution-case:edb1ece66ad48e1e0f94""]","[""유적""]","[""Heritage""]",2,"[""cj_v41_0469"", ""cj_v41_0663""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,청와대,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
