term_name,term_ch,term_year,term_times,term_lk,term_desc
문림랑,文林郞,"1076-1275, 1298-1308",고려시대,정치·행정·법제>인사,"고려 문종 30년(1076)에 설치한 종9품 첫째 위계의 문산계. 충렬왕 원년(1275)에 없앴다가 24년(12980에 다시 두었는데, 34년(1308)에 통사랑으로 바뀜."
벽상삼한삼중대광,壁上三韓三重大匡,1362-1369,고려후기,정치·행정·법제>인사,고려 공민왕 11년(1362)에 제정된 정1품(正一品)의 첫째 위계.
보창학교,普昌學校,1905,근대,교육>근대교육기관>초등교육기관,1905년 이동휘(李東揮)가 강화도에 세웠던 초등교육기관으로 육영학교(育英學校)의 후신.
봉상대부,奉常大夫,"1308-1356, 1362-1369",고려후기,정치·행정·법제>인사,고려 충렬왕 34년(1308) 정4품 위계로 설치한 문산계. 공민왕 5년(1356)에 중산대부로 바뀜. 11년(1362)에 다시 두었다가 18년(1369)에 중산대부와 중의대부로 나뉨.
봉선대부,奉善大夫,"1308-1356, 1362-1369",고려후기,정치·행정·법제>인사,고려 충렬왕 34년(1308)에 설치한 종4품 위계의 문산계로 공민왕 5년(1356) 조산대부로 바뀜. 11년(1362)에 다시 두었다가 18년(1369) 조산대부와 조열대부로 나뉨.
봉익대부,奉翊大夫,"1310-1356, 1362-1369",고려후기,정치·행정·법제>인사,고려 충선왕 2년(1310)에 설치한 종2품 둘째 위계의 문산계. 공민왕 5년(1356)에 영록대부로 바뀜. 11년(1362)에 다시 종2품으로 설치하였다가 18년(1369)에 영록대부와 자덕대부로 나뉨.
봉황음,鳳凰吟,?-?,조선전기,문화·예술>음악,조선 세종 때 윤회(尹淮)가 지은 별곡체 악장. 나라와 왕가(王家)에 대한 송축가로 ≪세종실록≫ 권46에 실려 있음.
사의대부,司議大夫,"?-1298, ?-1356, 1362-1369, 1372-1392",고려시대,정치·행정·법제>인사,고려시대 중서문하성·도첨의사사·도첨의부·문하부의 정4품 관직. 예종 때 간의대부를 고쳐 처음으로 둠. 그 후 여러 차례 간의대부로 바뀜.
우사의대부,右司議大夫,"?-1298, ?-1356, 1362-1369, 1372-1392",고려시대,정치·행정·법제>인사,고려시대 중서문하성·도첨의사사·도첨의부·문하부의 정4품 관직. 예종 때 우간의대부를 고쳐 처음으로 둠. 그 후 여러 차례 우간의대부로 바뀜.
좌사의대부,左司議大夫,"?-1298, ?-1356, 1362-1369, 1372-1392",고려시대,정치·행정·법제>인사,고려시대 중서문하성·도첨의사사·도첨의부·문하부의 정4품 관직. 예종 때 좌간의대부를 고쳐 처음으로 둠. 그 후 여러 차례 좌간의대부로 바뀜.
사헌대부,司憲大夫,"?-995, 1015-1023, 1298-?",고려시대,정치·행정·법제>인사,고려시대 사헌대(司憲臺)와 사헌부(司憲府)의 종2품 최고 관직.
서경유수관,西京留守官,995-1361,고려시대,정치·행정·법제>행정>지방행정기구,고려시대 서경(西京)에 설치된 지방행정기구.
진각성,珍閣省,922-995,고려전기,정치·행정·법제>행정>지방행정기구,고려전기 평양대도호부(平壤大都護府)의 속관(屬官)의 하나로 주로 재화의 보관 관리를 맡았음.
선덕랑,宣德郞,"1076-?, 1298-1308, 1310-1392",고려시대,정치·행정·법제>인사,고려 문종 30년(1076) 설치한 정7품 둘째 위계의 문산계. 충렬왕 24년(1298)에 다시 두었다가 34년(1308) 종사랑으로 바뀜. 충선왕 2년(1310)에 종6품 위계로 올려 다시 둠.
선의랑,宣議郞,"1076-1275, 1298-1308",고려시대,정치·행정·법제>인사,고려 문종 30년(1076)에 설치한 종7품 첫째 위계의 문산계로 충렬왕 원년(1275)에 없앰. 24년(1298)에 다시 두었다가 34년(1308)에 종사랑으로 바뀜.
숭록대부,崇祿大夫,"1298-1308, 1369-1392",고려후기,정치·행정·법제>인사,고려 충선왕 즉위년(1298)에 제정된 종1품의 문산계. 충선왕 복위년(1308)에 중대광(重大匡)으로 변경. 공민왕 18년(1369)에 정2품 둘째 위계로 다시 둠.
승봉랑,承奉郞,"1076-?, 1298-1356, 1362-1369",고려후기,정치·행정·법제>인사,고려 문종 30년(1076)에 설치한 종8품(從八品) 첫째 위계의 문산계. 충렬왕 24년(1298)에 다시 두었다가 34년(1308) 6품 위계로 승급. 충선왕 2년(1310)에 정6품 위계로 정해졌다가 공민왕 5년(13560에 조청랑으로 바뀜. 11년(1362)에 다시 두었다가 18년(1369)에 조청랑으로 다시 바뀜.
영록대부,榮祿大夫,"1356-1362, 1369-1392",고려후기,정치·행정·법제>인사,고려 공민왕 5년(1356)에 설치된 종2품 둘째 위계의 문산계. 11년(1362)에 없앴다가 18년(1369)에 종2품 첫째 위계로 다시 둠.
찬선대부,贊善大夫,1068-?,고려전기,정치·행정·법제>인사,고려전기에 동궁에 속해 있던 정5품의 관직.
우찬선대부,右贊善大夫,1068-1131,고려시대,정치·행정·법제>인사,고려전기 동궁(東宮)에 소속된 정5품의 관직.
좌찬선대부,左贊善大夫,1068-1131,고려전기,정치·행정·법제>인사,고려전기 동궁에 속해 있던 정5품의 관직.
자덕대부,資德大夫,1369-?,고려후기,정치·행정·법제>인사,고려 공민왕 18년(1369)에 설치한 종2품 둘째 위계의 문산계(文散階).
저뢰,抵賴,?-?,조선시대,정치·행정·법제>사법>사법제도,변명하여 신문에 복종하지 않음.
정동방곡,靖東方曲,1393,조선전기,문화·예술>음악,1393년(조선 태조 2) 정도전(鄭道傳)이 조선 태조 이성계(李成桂)의 위화도회군(威化島回軍)을 칭송한 송축가(頌祝歌).
정봉대부,正奉大夫,1298-1308,고려후기,정치·행정·법제>인사,고려 충렬왕 24년(1298)에 둔 문산계(文散階)의 종2품 관계. 34년(1308)에 통헌대부로 바뀜.
통헌대부,通憲大夫,1308-1310,고려후기,정치·행정·법제>인사,고려 충렬왕 34년(1308)에 설치한 종2품의 문산계. 충선왕 2년(1310)에 광정대부와 봉익대부로 나뉨.
제직회사,製織會社,1901,근대,경제·산업>경제단체·기구>회사·기업,1901년 정동식(鄭東植)이 서울에 설립한 직물업회사.
조봉랑,朝奉郞,1310-1392,고려후기,정치·행정·법제>인사,고려 충선왕 2년(1310)에 설치한 종5품 위계의 문산계(文散階).
조산대부,朝散大夫,"1076-?, 1298-1308, 1356-1362, 1369-?",고려후기,정치·행정·법제>인사,고려 문종 30년(1076) 설치한 종5품 둘째 위계의 문산계. 충렬왕 24년(1298)에 다시 두었다가 34년(1308) 통직랑으로 바뀜. 공민왕 5년(1356)에 종4품 위계로 다시 둠. 11년(1362)에 봉선대부로 바뀌었다가 18년(1369)에 종4품 첫째 위계로 다시 둠.
조산랑,朝散郞,"1076-1275, 1298-1308",고려시대,정치·행정·법제>인사,고려 문종 30년(1076)에 설치한 종7품 둘째 위계의 문산계로 충렬왕 원년(1275)에 없앰. 24년(1298)에 다시 두었다가 34년(1308)에 종사랑으로 바뀜.
조의대부,朝議大夫,"1076-?, 1298-1308",고려시대,정치·행정·법제>인사,고려 문종 30년(1076) 설치한 정5품 둘째 위계의 문산계. 충렬왕 24년(1298)에 다시 두었다가 34년(1308) 통직랑으로 바뀜.
조청대부,朝請大夫,"1076-?, 1298-1308",고려시대,정치·행정·법제>인사,고려 문종 30년(1076) 설치한 종5품 첫째 위계의 문산계. 충렬왕 24년(1298)에 다시 두었다가 34년(1308) 통직랑으로 바뀜.
중의대부,中議大夫,1369-?,고려후기,정치·행정·법제>인사,고려 공민왕 18년(1369)에 설치한 종4품 둘째 위계의 문산계.
종사랑,從事郞,"1308-1356, 1362-1369",고려후기,정치·행정·법제>인사,고려 충렬왕 34년(1308)에 설치한 7품 위계의 문산계로 공민왕 5년(1356)에 수직랑으로 바뀜. 11년(1362)에 다시 두었다가 18년(1369)에 수직랑으로 다시 바뀜.
종현학교,鍾峴學校,1899,근대,교육>근대교육기관>특수교육기관,1899년 명동성당에서 설립한 천주교계 학교.
좌랑,佐郞,?-?,고려시대,정치·행정·법제>인사,고려시대 6부에 두었던 정6품 문관직.
통직랑,通直郞,"1076-?, 1298-1356, 1362-1369",고려시대,정치·행정·법제>인사,고려 문종 30년(1076) 설치한 종6품 둘째 위계의 문산계. 충렬왕 24년(1298)에 다시 두었다가 34년(1308) 5품 위계로 승급. 충선왕 2년(1310) 정5품으로 정해졌다가 공민왕 5년(1356)에 없앰. 11년(1362)에 다시 두었다가 18년(1369)에 다시 없앰.
조의랑,朝議郞,"1076-?, 1298-1308, 1356-1362, 1369-?",고려시대,정치·행정·법제>인사,고려 문종 30년(1076) 설치한 정6품 첫째 위계의 문산계. 충렬왕 24년(1298) 다시 두었다가 34년(1308) 승봉랑으로 바뀜. 공민왕 5년(1356) 정5품 위계로 올려 다시 두었다가 11년(1362) 통직랑으로 바뀜. 18년(1369)에 다시 둠.
조청랑,朝請郞,"1076-?, 1298-1308, 1356-1362, 1369-1392",고려시대,정치·행정·법제>인사,고려 문종 30년(1076) 설치한 정7품 첫째 위계의 문산계. 충렬왕 24년(1298) 다시 두었다가 34년(1308) 종사랑으로 바뀜. 공민왕 5년(1356) 정6품 위계로 올려 다시 두었다가 11년(1362) 승봉랑으로 바뀜. 18년(1369)에 다시 둠.
중대광,重大匡,"1308-1356, 1362-1392",고려후기,정치·행정·법제>인사,고려 충선왕 복위년(1308)에 제정된 종1품의 문산계. 공민왕 5년(1356)에 금자광록대부와 금자숭록대부로 나뉨. 11년(1362)에 다시 두었는데 18년(1369)에 종1품 둘째 위계로 바뀜.
중봉대부,中奉大夫,1275-1298,고려후기,정치·행정·법제>인사,고려 충렬왕 원년(1275)에 설치한 정3품의 문산계. 24년(1298)에 정의대부(正議大夫)로 바뀜.
중정대,中正臺,?-?,남북국시대,정치·행정·법제>행정>중앙행정기구,발해시대 형법(刑法)과 전장(典章) 및 관료의 감찰업무를 담당한 중앙관청.
중정대부,中正大夫,"1308-1356, 1362-?",고려후기,정치·행정·법제>인사,고려 충렬왕 34년(1308)에 설치된 종3품 첫째 위계의 문산계. 공민왕 5년(13560 대중대부로 바뀌었다가 11년(1362)에 다시 둠. 18년(1369) 종3품 둘째 위계로 강등됨.
중현대부,中顯大夫,"1308-1356, 1362-1369",고려후기,정치·행정·법제>인사,고려 충렬왕 34년(1308) 종3품 둘째 위계로 설치된 문산계로 공민왕 5년(1356) 중대부로 바뀜. 11년(1362)에 다시 두었다가 18년(1369)에 중정대부로 바뀜.
청주초급농과대학,淸州初級農科大學,1951-1952,현대,교육>근대교육기관>고등교육기관,1951년 설립된 초급대학.
탐라총관부,耽羅摠管府,1275-1284,고려후기,정치·행정·법제>행정>지방행정기구,고려후기 원(元)이 제주도를 다스리기 위해 둔 관청.
봉순대부,奉順大夫,"1308-1356, 1362-1369",고려후기,정치·행정·법제>인사,고려 충렬왕 34년(1308)에 설치한 정3품 둘째 위계의 문산계로 공민왕 5년(1356)에 통의대부로 바뀜. 11년(1362)에 다시 두었다가 18년(1369)에 다시 통의대부로 바뀜.
특진보국삼중대광,特進輔國三重大匡,1369-1392,고려후기,정치·행정·법제>인사,고려 공민왕 18년(1369)에 제정된 정1품(正一品) 첫째 위계로 문산계 가운데 가장 높은 등급.
김인겸,金仁謙,?-791,남북국시대,인명,신라 제38대 원성왕의 태자이며 제39대 소성왕의 아버지. 소성왕에 의해 혜충대왕으로 추봉.
환환곡,桓桓曲,?-?,조선전기,문화·예술>음악,조선 세종 때 새로 창제된 악곡의 하나. 태조의 무용(武勇)과 건국의 위업을 찬양하는 내용으로 문소전(文昭殿)에서 연주됨.
1품,一品,1076-1392,고려시대,정치·행정·법제>인사,고려시대 문산계(文散階)의 첫 번째 등급. 정(正)과 종(從)에 상(上)·하(下)로 모두 4등급.
2품,二品,1076-1392,고려시대,정치·행정·법제>인사,고려시대 문산계(文散階)의 두 번째 등급. 정(正)과 종(從)에 상(上)·하(下)로 모두 4등급.
3품,三品,1076-1392,고려시대,정치·행정·법제>인사,고려시대 문산계(文散階)의 세 번째 등급. 정(正)과 종(從)에 상(上)·하(下)로 모두 4등급.
4품,四品,1076-1392,고려시대,정치·행정·법제>인사,고려시대 문산계(文散階)의 네 번째 등급. 정(正)과 종(從)에 상(上)·하(下)로 모두 4등급.
아도간,我刀干,?-?,고대,역사일반>왕호,가야 수로왕설화(首露王說話)에 등장하는 소규모 읍락의 우두머리인 구간(九干) 중 하나. 수로옹설화 중 하늘에서 내려온 6개의 알을 아도간의 집에 안치함.
도씨검,桃氏劍,?-?,고대,국방·군사>군수품>무기류,중국 전국시대 중국의 내륙에서 만들어진 중국식 동검으로 구리와 주석을 2대 1로 합금함. ≪주례(周禮)≫ 고공기(考工記)에 언급됨.
신종연호,神宗年號,1068-1085,고려전기,역사일반,중국 송(宋)나라 제6대 신종(神宗) 때 사용한 연호.
관산성전투,管山城戰鬪,554,삼국시대,국방·군사>전쟁·전투,"삼국시대 신라가 나제동맹(羅濟同盟)을 깨고 한강유역을 점령하자, 백제가 충청북도 옥천의 관산성을 공격한 전투. 이 전투로 백제가 패배하고 성왕(聖王)이 전사."
발해악,渤海樂,?-?,남북국시대,문화·예술>음악,남북국시대 발해의 음악. 발해 멸망 후 고려(高麗)에 계승 발전되어 고려악(高麗樂)에 편입됨.
관음신앙,觀音信仰,?-?,통시대,전통사상·종교>불교>불교사상·신앙,"대승불교(大乘佛敎)에서 일어난 이타구세(利他救世)의 보살사상 중 대표적인 신앙으로, 관세음보살을 신봉하는 불교신앙의 형태."
4천왕,四天王,?-?,통시대,전통사상·종교>불교>불교사상·신앙,"수미산(須彌山)의 중턱에 있는 사왕천(四王天)의 주신(主神)으로, 불법(佛法)을 수호하는 호법신."
