event_id,event_name,person_id,person_name
ITKC_PH_1294A_0492,주열의 졸기,P058847,주열(朱悅)
ITKC_PH_1294A_0493,요동대기근,P012302,나유(羅裕)
ITKC_PH_1294A_0493,요동대기근,P017654,박지량(朴之亮)
ITKC_PH_1294A_0494,유경의 졸기,P029953,유경(柳璥)
ITKC_PH_1294A_0494,유경의 졸기,P030050,유공권(柳公權)
ITKC_PH_1294A_0494,유경의 졸기,P031965,유천우(兪千遇)
ITKC_PH_1294A_0494,유경의 졸기,P061279,최항(崔沆)
ITKC_PH_1294A_0495,정가신의 원나라 한림학사 제수,P014953,민지(閔漬)
ITKC_PH_1294A_0495,정가신의 원나라 한림학사 제수,P029267,왕장(王璋)
ITKC_PH_1294A_0495,정가신의 원나라 한림학사 제수,P051550,정가신(鄭可臣)
ITKC_PH_1294A_0495,정가신의 원나라 한림학사 제수,P064498,홍군상(洪君祥)
ITKC_PH_1294A_0496,합단의 개경 침입,P029799,원충갑(元冲甲)
ITKC_PH_1294A_0496,합단의 개경 침입,P049512,인후(印侯)
ITKC_PH_1294A_0497,홍군상의 일본인 호송,P029136,왕거(王昛)
ITKC_PH_1294A_0497,홍군상의 일본인 호송,P064498,홍군상(洪君祥)
ITKC_PH_1294A_0498,탐라 반환,P011067,김취려(金就礪)
ITKC_PH_1294A_0498,탐라 반환,P029136,왕거(王昛)
ITKC_PH_1294A_0498,탐라 반환,P029307,"왕철(王皞)
고종(高宗)"
ITKC_PH_1294A_0498,탐라 반환,P051550,정가신(鄭可臣)
ITKC_PH_1294A_0498,탐라 반환,P058283,조충(趙冲)
ITKC_PH_1294A_0499,한희유의 유배,P029136,왕거(王昛)
ITKC_PH_1294A_0499,한희유의 유배,P029267,왕장(王璋)
ITKC_PH_1294A_0499,한희유의 유배,P049512,인후(印侯)
ITKC_PH_1294A_0499,한희유의 유배,P057608,조인규(趙仁規)
ITKC_PH_1294A_0499,한희유의 유배,P065157,홍수(洪綏)
ITKC_PH_1294A_0500,무비의 공주 저주 사건,P029136,왕거(王昛)
ITKC_PH_1294A_0500,무비의 공주 저주 사건,P029267,왕장(王璋)
ITKC_PH_1294A_0501,수창궁 중건,P029267,왕장(王璋)
ITKC_PH_1294A_0501,수창궁 중건,P051550,정가신(鄭可臣)
ITKC_PH_1294A_0501,수창궁 중건,P060706,최유엄(崔有渰)
ITKC_PH_1294A_0502,충선왕 즉위,P029136,왕거(王昛)
ITKC_PH_1294A_0502,충선왕 즉위,P029267,왕장(王璋)
ITKC_PH_1294A_0502,충선왕 즉위,P029323,왕현(王昡)
ITKC_PH_1294A_0503,이승휴 초빙,P029267,왕장(王璋)
ITKC_PH_1294A_0503,이승휴 초빙,P031565,유자우(庾自㥥)
ITKC_PH_1294A_0503,이승휴 초빙,P041521,이승휴(李承休)
ITKC_PH_1294A_0503,이승휴 초빙,P044669,이임종(李林宗)
ITKC_PH_1294A_0504,조비무고사건,P006297,김방경(金方慶)
ITKC_PH_1294A_0504,조비무고사건,P013498,노영수(盧穎秀)
ITKC_PH_1294A_0504,조비무고사건,P029267,왕장(王璋)
ITKC_PH_1294A_0504,조비무고사건,P056050,조련(趙璉)
ITKC_PH_1294A_0504,조비무고사건,P057048,조연수(趙延壽)
ITKC_PH_1294A_0504,조비무고사건,P057608,조인규(趙仁規)
ITKC_PH_1294A_0504,조비무고사건,P061497,충선왕비조씨(忠宣王妃趙氏)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P010598,김지숙(金之淑)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P011737,김혼(金琿)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P027194,안향(安珦)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P029136,왕거(王昛)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P029267,왕장(王璋)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P031984,유청신(柳淸臣)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P048584,이혼(李混)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P049512,인후(印侯)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P051550,정가신(鄭可臣)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P055048,정해(鄭瑎)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P057608,조인규(趙仁規)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P060706,최유엄(崔有渰)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P064525,홍규(洪奎)
ITKC_PH_1294A_0505,충선왕의 관제개혁,P065820,홍자번(洪子藩)
ITKC_PH_1294A_0506,사림원 설치,P002708,권부(權溥)
ITKC_PH_1294A_0506,사림원 설치,P017299,박전지(朴全之)
ITKC_PH_1294A_0506,사림원 설치,P029267,왕장(王璋)
ITKC_PH_1294A_0506,사림원 설치,P046563,이진(李瑱)
ITKC_PH_1294A_0507,충렬왕의 복위,P027194,안향(安珦)
ITKC_PH_1294A_0507,충렬왕의 복위,P029136,왕거(王昛)
ITKC_PH_1294A_0507,충렬왕의 복위,P029267,왕장(王璋)
ITKC_PH_1294A_0508,한희유 무고사건,P012039,김흔(金忻)
ITKC_PH_1294A_0508,한희유 무고사건,P029136,왕거(王昛)
ITKC_PH_1294A_0508,한희유 무고사건,P029574,원경(元卿)
ITKC_PH_1294A_0508,한희유 무고사건,P029799,원충갑(元冲甲)
ITKC_PH_1294A_0508,한희유 무고사건,P049512,인후(印侯)
ITKC_PH_1294A_0509,오기의 원나라 압송,P002708,권부(權溥)
ITKC_PH_1294A_0509,오기의 원나라 압송,P011246,김태현(金台鉉)
ITKC_PH_1294A_0509,오기의 원나라 압송,P011737,김혼(金琿)
ITKC_PH_1294A_0509,오기의 원나라 압송,P012094,김희(金禧)
ITKC_PH_1294A_0509,오기의 원나라 압송,P014953,민지(閔漬)
ITKC_PH_1294A_0509,오기의 원나라 압송,P029136,왕거(王昛)
ITKC_PH_1294A_0509,오기의 원나라 압송,P029267,왕장(王璋)
ITKC_PH_1294A_0509,오기의 원나라 압송,P029799,원충갑(元冲甲)
ITKC_PH_1294A_0509,오기의 원나라 압송,P033091,윤만비(尹萬庇)
ITKC_PH_1294A_0509,오기의 원나라 압송,P034787,윤해(尹諧)
ITKC_PH_1294A_0509,오기의 원나라 압송,P048584,이혼(李混)
ITKC_PH_1294A_0509,오기의 원나라 압송,P052869,정선(鄭僐)
ITKC_PH_1294A_0509,오기의 원나라 압송,P055048,정해(鄭瑎)
ITKC_PH_1294A_0509,오기의 원나라 압송,P057764,조적(曺頔)
ITKC_PH_1294A_0509,오기의 원나라 압송,P064038,허평(許評)
ITKC_PH_1294A_0509,오기의 원나라 압송,P065262,홍승서(洪承緖)
ITKC_PH_1294A_0509,오기의 원나라 압송,P065820,홍자번(洪子藩)
ITKC_PH_1294A_0510,섬학전 설치,P027194,안향(安珦)
ITKC_PH_1294A_0510,섬학전 설치,P029136,왕거(王昛)
ITKC_PH_1294A_0510,섬학전 설치,P046563,이진(李瑱)
ITKC_PH_1294A_0511,대성전 준공,P029136,왕거(王昛)
ITKC_PH_1294A_0511,대성전 준공,P048584,이혼(李混)
ITKC_PH_1294A_0512,안향의 졸기,P027194,안향(安珦)
ITKC_PH_1294A_0512,안향의 졸기,P044135,이이(李異)
ITKC_PH_1294A_0512,안향의 졸기,P045616,이제현(李齊賢)
ITKC_PH_1294A_0513,이사온과 김심의 유배,P003890,권한공(權漢功)
ITKC_PH_1294A_0513,이사온과 김심의 유배,P007992,김심(金深)
ITKC_PH_1294A_0513,이사온과 김심의 유배,P029267,왕장(王璋)
ITKC_PH_1294A_0513,이사온과 김심의 유배,P036432,이규(李揆)
ITKC_PH_1294A_0513,이사온과 김심의 유배,P060288,최성지(崔誠之)
ITKC_PH_1294A_0514,충숙왕의 즉위,P029142,왕고(王暠)
ITKC_PH_1294A_0514,충숙왕의 즉위,P029168,왕만(王卍)
ITKC_PH_1294A_0514,충숙왕의 즉위,P029265,왕자(王滋)
ITKC_PH_1294A_0514,충숙왕의 즉위,P029267,왕장(王璋)
ITKC_PH_1294A_0514,충숙왕의 즉위,P029338,왕후(王珛)
ITKC_PH_1294A_0514,충숙왕의 즉위,P055275,정화궁주(貞和宮主)
ITKC_PH_1294A_0515,충선왕의 만권당 설치,P024707,신천(辛蕆)
ITKC_PH_1294A_0515,충선왕의 만권당 설치,P026236,안규(安珪)
ITKC_PH_1294A_0515,충선왕의 만권당 설치,P029267,왕장(王璋)
ITKC_PH_1294A_0515,충선왕의 만권당 설치,P033458,윤선좌(尹宣佐)
ITKC_PH_1294A_0515,충선왕의 만권당 설치,P033684,윤신걸(尹莘傑)
ITKC_PH_1294A_0516,문민질고사 파견,P003890,권한공(權漢功)
ITKC_PH_1294A_0516,문민질고사 파견,P029168,왕만(王卍)
ITKC_PH_1294A_0516,문민질고사 파견,P029267,왕장(王璋)
ITKC_PH_1294A_0516,문민질고사 파견,P059441,채홍철(蔡洪哲)
ITKC_PH_1294A_0516,문민질고사 파견,P060288,최성지(崔誠之)
ITKC_PH_1294A_0517,최안도의 유배,P028218,염승익(廉承益)
ITKC_PH_1294A_0517,최안도의 유배,P029142,왕고(王暠)
ITKC_PH_1294A_0517,최안도의 유배,P029168,왕만(王卍)
ITKC_PH_1294A_0517,최안도의 유배,P029267,왕장(王璋)
ITKC_PH_1294A_0517,최안도의 유배,P033417,윤석(尹碩)
ITKC_PH_1294A_0517,최안도의 유배,P057764,조적(曺頔)
ITKC_PH_1294A_0517,최안도의 유배,P059415,채하중(蔡河中)
ITKC_PH_1294A_0517,최안도의 유배,P060491,최안도(崔安道)
ITKC_PH_1294A_0517,최안도의 유배,P065157,홍수(洪綏)
ITKC_PH_1294A_0518,정방 복설,P026236,안규(安珪)
ITKC_PH_1294A_0518,정방 복설,P050206,임중연(林仲沇)
ITKC_PH_1294A_0518,정방 복설,P062945,한종유(韓宗愈)
ITKC_PH_1294A_0520,충선왕의 토번 유배,P002708,권부(權溥)
ITKC_PH_1294A_0520,충선왕의 토번 유배,P018781,배정(裵挺)
ITKC_PH_1294A_0520,충선왕의 토번 유배,P029267,왕장(王璋)
ITKC_PH_1294A_0520,충선왕의 토번 유배,P031984,유청신(柳淸臣)
ITKC_PH_1294A_0520,충선왕의 토번 유배,P055537,조간(趙簡)
ITKC_PH_1294A_0520,충선왕의 토번 유배,P060706,최유엄(崔有渰)
ITKC_PH_1294A_0520,충선왕의 토번 유배,P063796,허유전(許有全)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P008827,김원상(金元祥)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P026236,안규(安珪)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P029142,왕고(王暠)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P029168,왕만(王卍)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P029796,원충(元忠)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P031369,유유기(柳有奇)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P031984,유청신(柳淸臣)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P033417,윤석(尹碩)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P056050,조련(趙璉)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P057048,조연수(趙延壽)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P057764,조적(曺頔)
ITKC_PH_1294A_0519,충숙왕의 원나라 입조,P062620,한악(韓渥)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P001084,경사만(慶斯萬)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P003890,권한공(權漢功)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P005949,김륜(金倫)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P014928,민종유(閔宗儒)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P014953,민지(閔漬)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P018351,박효수(朴孝修)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P029142,왕고(王暠)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P029168,왕만(王卍)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P033458,윤선좌(尹宣佐)
ITKC_PH_1294A_0521,권한공의 심왕옹립운동,P059441,채홍철(蔡洪哲)
ITKC_PH_1294A_0522,유청신의 입성책동,P031984,유청신(柳淸臣)
ITKC_PH_1294A_0522,유청신의 입성책동,P045616,이제현(李齊賢)
ITKC_PH_1294A_0523,민지의 상왕소환상소,P014953,민지(閔漬)
ITKC_PH_1294A_0523,민지의 상왕소환상소,P029142,왕고(王暠)
ITKC_PH_1294A_0523,민지의 상왕소환상소,P063796,허유전(許有全)
ITKC_PH_1294A_0524,심왕 선위 논의,P029142,왕고(王暠)
ITKC_PH_1294A_0524,심왕 선위 논의,P029168,왕만(王卍)
ITKC_PH_1294A_0524,심왕 선위 논의,P045648,이조년(李兆年)
ITKC_PH_1294A_0524,심왕 선위 논의,P062945,한종유(韓宗愈)
ITKC_PH_1294A_0525,충숙왕 복위,P014626,민상정(閔祥正)
ITKC_PH_1294A_0525,충숙왕 복위,P029168,왕만(王卍)
ITKC_PH_1294A_0525,충숙왕 복위,P029277,왕정(王禎)
ITKC_PH_1294A_0525,충숙왕 복위,P033684,윤신걸(尹莘傑)
ITKC_PH_1294A_0525,충숙왕 복위,P050206,임중연(林仲沇)
ITKC_PH_1294A_0525,충숙왕 복위,P057764,조적(曺頔)
ITKC_PH_1294A_0525,충숙왕 복위,P059441,채홍철(蔡洪哲)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P000275,강서(康庶)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P001378,고용현(高用賢)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P003499,권적(權適)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P014626,민상정(閔祥正)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P015686,박련(朴連)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P029168,왕만(王卍)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P029277,왕정(王禎)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P033417,윤석(尹碩)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P034433,윤지표(尹之彪)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P034435,윤지현(尹之賢)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P034957,윤환(尹桓)
ITKC_PH_1294A_0526,충혜왕 측근세력의 숙청,P041933,이암(李嵒)
ITKC_PH_1294A_0527,조적의 난,P005855,김득배(金得培)
ITKC_PH_1294A_0527,조적의 난,P029177,왕백(王伯)
ITKC_PH_1294A_0527,조적의 난,P029277,왕정(王禎)
ITKC_PH_1294A_0527,조적의 난,P032671,윤계종(尹繼宗)
ITKC_PH_1294A_0527,조적의 난,P037036,이달충(李達衷)
ITKC_PH_1294A_0527,조적의 난,P042262,이엄(李儼)
ITKC_PH_1294A_0527,조적의 난,P049499,인승단(印承旦)
ITKC_PH_1294A_0527,조적의 난,P056052,조렴(趙廉)
ITKC_PH_1294A_0527,조적의 난,P057764,조적(曺頔)
ITKC_PH_1294A_0527,조적의 난,P064924,홍빈(洪彬)
ITKC_PH_1294A_0528,이조년의 은퇴,P029277,왕정(王禎)
ITKC_PH_1294A_0528,이조년의 은퇴,P045648,이조년(李兆年)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P005949,김륜(金倫)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P006932,김석견(金石堅)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P007745,김승택(金承澤)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P008392,김영돈(金永暾)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P008503,김영후(金永煦)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P029277,왕정(王禎)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P033417,윤석(尹碩)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P034957,윤환(尹桓)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P036966,이능간(李凌幹)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P042262,이엄(李儼)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P045616,이제현(李齊賢)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P045648,이조년(李兆年)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P050122,임자송(任子松)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P057764,조적(曺頔)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P059415,채하중(蔡河中)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P062945,한종유(韓宗愈)
ITKC_PH_1294A_0529,조적의 난 평정 공신 선정,P064924,홍빈(洪彬)
ITKC_PH_1294A_0530,직세 폐지,P015112,민환(閔渙)
ITKC_PH_1294A_0530,직세 폐지,P029277,왕정(王禎)
ITKC_PH_1294A_0530,직세 폐지,P059415,채하중(蔡河中)
ITKC_PH_1294A_0531,충혜왕의 유배,P004322,기철(奇轍)
ITKC_PH_1294A_0531,충혜왕의 유배,P008503,김영후(金永煦)
ITKC_PH_1294A_0531,충혜왕의 유배,P013599,노준경(盧俊卿)
ITKC_PH_1294A_0531,충혜왕의 유배,P026386,안문개(安文凱)
ITKC_PH_1294A_0531,충혜왕의 유배,P029277,왕정(王禎)
ITKC_PH_1294A_0531,충혜왕의 유배,P035138,은천옹주임씨(銀川翁主林氏)
ITKC_PH_1294A_0531,충혜왕의 유배,P059415,채하중(蔡河中)
ITKC_PH_1294A_0531,충혜왕의 유배,P064924,홍빈(洪彬)
ITKC_PH_1294A_0532,충목왕 즉위,P006693,김상기(金上琦)
ITKC_PH_1294A_0532,충목왕 즉위,P017900,박충좌(朴忠佐)
ITKC_PH_1294A_0532,충목왕 즉위,P029277,왕정(王禎)
ITKC_PH_1294A_0532,충목왕 즉위,P029343,왕흔(王昕)
ITKC_PH_1294A_0532,충목왕 즉위,P051132,장항(張沆)
ITKC_PH_1294A_0532,충목왕 즉위,P053913,정을보(鄭乙輔)
ITKC_PH_1294A_0532,충목왕 즉위,P059415,채하중(蔡河中)
ITKC_PH_1294A_0532,충목왕 즉위,P063528,허백(許伯)
ITKC_PH_1294A_0533,편년강목 찬술명령,P014953,민지(閔漬)
ITKC_PH_1294A_0533,편년강목 찬술명령,P027031,안진(安震)
ITKC_PH_1294A_0533,편년강목 찬술명령,P027118,안축(安軸)
ITKC_PH_1294A_0533,편년강목 찬술명령,P035860,이곡(李穀)
ITKC_PH_1294A_0533,편년강목 찬술명령,P044468,이인복(李仁復)
ITKC_PH_1294A_0533,편년강목 찬술명령,P045616,이제현(李齊賢)
ITKC_PH_1294A_0534,기삼만의 옥사,P004242,기삼만(奇三萬)
ITKC_PH_1294A_0534,기삼만의 옥사,P004303,기주(奇輈)
ITKC_PH_1294A_0534,기삼만의 옥사,P051260,전녹생(田祿生)
ITKC_PH_1294A_0534,기삼만의 옥사,P067345,황후기씨(皇后奇氏)
ITKC_PH_1294A_0535,김륜의 강윤충 탄핵,P005949,김륜(金倫)
ITKC_PH_1294A_0535,김륜의 강윤충 탄핵,P013734,덕녕공주(德寧公主)
ITKC_PH_1294A_0535,김륜의 강윤충 탄핵,P015112,민환(閔渙)
ITKC_PH_1294A_0535,김륜의 강윤충 탄핵,P017900,박충좌(朴忠佐)
ITKC_PH_1294A_0535,김륜의 강윤충 탄핵,P029277,왕정(王禎)
ITKC_PH_1294A_0535,김륜의 강윤충 탄핵,P029337,왕후(王煦)
ITKC_PH_1294A_0535,김륜의 강윤충 탄핵,P045616,이제현(李齊賢)
ITKC_PH_1294A_0536,충목왕의 사망,P024124,신예(辛裔)
ITKC_PH_1294A_0536,충목왕의 사망,P029343,왕흔(王昕)
ITKC_PH_1294A_0537,충정왕의 독살,P023344,신덕린(申德隣)
ITKC_PH_1294A_0537,충정왕의 독살,P029269,왕저(王㫝)
ITKC_PH_1294A_0537,충정왕의 독살,P067393,희비윤씨(禧妃尹氏)
ITKC_PH_1294A_0538,조일신의 난,P004266,기원(奇轅)
ITKC_PH_1294A_0538,조일신의 난,P004322,기철(奇轍)
ITKC_PH_1294A_0538,조일신의 난,P012290,나영걸(羅英傑)
ITKC_PH_1294A_0538,조일신의 난,P027031,안진(安震)
ITKC_PH_1294A_0538,조일신의 난,P029270,"왕전(王顓)
공민왕(恭愍王)"
ITKC_PH_1294A_0538,조일신의 난,P040945,이수산(李壽山)
ITKC_PH_1294A_0538,조일신의 난,P057656,조일신(趙日新)
ITKC_PH_1294A_0540,첨설직 설치,P001978,구영검(具榮儉)
ITKC_PH_1294A_0540,첨설직 설치,P008598,김용(金鏞)
ITKC_PH_1294A_0540,첨설직 설치,P012290,나영걸(羅英傑)
ITKC_PH_1294A_0540,첨설직 설치,P026741,안우(安祐)
ITKC_PH_1294A_0540,첨설직 설치,P049490,인당(印璫)
ITKC_PH_1294A_0540,첨설직 설치,P060667,최원(崔源)
ITKC_PH_1294A_0541,장사성토벌군 파병,P028223,염제신(廉悌臣)
ITKC_PH_1294A_0541,장사성토벌군 파병,P029270,"왕전(王顓)
공민왕(恭愍王)"
ITKC_PH_1294A_0541,장사성토벌군 파병,P032058,유탁(柳濯)
ITKC_PH_1305A_0306,원나라 과거에 급제한 고려인,P027118,안축(安軸)
ITKC_PH_1305A_0306,원나라 과거에 급제한 고려인,P035860,이곡(李穀)
ITKC_PH_1305A_0306,원나라 과거에 급제한 고려인,P039883,이색(李穡)
ITKC_PH_1305A_0306,원나라 과거에 급제한 고려인,P044468,이인복(李仁復)
ITKC_PH_1305A_0306,원나라 과거에 급제한 고려인,P061290,최해(崔瀣)
ITKC_PH_1294A_0542,이자춘의 공민왕 입견,P029270,"왕전(王顓)
공민왕(恭愍王)"
ITKC_PH_1294A_0542,이자춘의 공민왕 입견,P040945,이수산(李壽山)
ITKC_PH_1294A_0542,이자춘의 공민왕 입견,P044702,"이자춘(李子春)
환조(桓祖)"
ITKC_PH_1294A_0542,이자춘의 공민왕 입견,P047239,"이춘(李椿)
도조(度祖)"
ITKC_PH_1294A_0542,이자춘의 공민왕 입견,P048045,"이행리(李行里)
익조(翼祖)"
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P001080,경복흥(慶復興)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P001978,구영검(具榮儉)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P002176,권겸(權謙)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P004322,기철(奇轍)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P008598,김용(金鏞)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P013628,노책(盧頙)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P013986,목인길(睦仁吉)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P029270,"왕전(王顓)
공민왕(恭愍王)"
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P034957,윤환(尹桓)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P049490,인당(印璫)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P054523,정지상(鄭之祥)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P063528,허백(許伯)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P065340,홍언박(洪彦博)
ITKC_PH_1294A_0543,기철일파 제거〔奇轍 除去〕,P066700,황석기(黃石奇)
ITKC_PH_1294A_0544,쌍성총관부 출병,P008825,김원봉(金元鳳)
ITKC_PH_1294A_0544,쌍성총관부 출병,P023960,신순(辛珣)
ITKC_PH_1294A_0544,쌍성총관부 출병,P031524,유인우(柳仁雨)
